Family,SpeciesName,WoodDensity
Leguminosae,Dipteryx odorata,0.88
Leguminosae,Dipteryx odorata,0.89
Leguminosae,Dipteryx odorata,0.94
Leguminosae,Dipteryx odorata,0.95
Leguminosae,Dipteryx odorata,0.86
Leguminosae,Dipteryx odorata,0.99
Leguminosae,Dipteryx polyphylla,0.93
Leguminosae,Dipteryx polyphylla,0.83
Leguminosae,Dipteryx polyphylla,0.91
Leguminosae,Dipteryx polyphylla,0.89
Leguminosae,Dipteryx polyphylla,0.86
Leguminosae,Dipteryx punctata,0.93
Leguminosae,Dipteryx punctata,0.84
Leguminosae,Dipteryx punctata,0.93
Euphorbiaceae,Discoglypremna caloneura,0.35
Euphorbiaceae,Discoglypremna caloneura,0.34
Euphorbiaceae,Discoglypremna caloneura,0.33
Euphorbiaceae,Discoglypremna caloneura,0.32
Euphorbiaceae,Discoglypremna caloneura,0.33
Euphorbiaceae,Discoglypremna caloneura,0.34
Leguminosae,Distemonanthus benthamianus,0.63
Leguminosae,Distemonanthus benthamianus,0.58
Leguminosae,Distemonanthus benthamianus,0.62
Leguminosae,Distemonanthus benthamianus,0.57
Leguminosae,Distemonanthus benthamianus,0.65
Leguminosae,Distemonanthus benthamianus,0.61
Leguminosae,Distemonanthus benthamianus,0.59
Leguminosae,Distemonanthus benthamianus,0.69
Dipterocarpaceae,Dryobalanops sp,0.44
Dipterocarpaceae,Dryobalanops sumatrensis,0.64
Dipterocarpaceae,Dryobalanops sumatrensis,0.63
Dipterocarpaceae,Dryobalanops sumatrensis,0.55
Putranjivaceae,Drypetes gossweileri,0.65
Putranjivaceae,Drypetes gossweileri,0.63
Putranjivaceae,Drypetes variabilis,0.78
Putranjivaceae,Drypetes variabilis,0.71
Putranjivaceae,Drypetes variabilis,0.77
Lythraceae,Duabanga moluccana,0.42
Lythraceae,Duabanga moluccana,0.42
Annonaceae,Duguetia confinis,0.61
Annonaceae,Duguetia staudtii,0.59
Annonaceae,Duguetia staudtii,0.62
Annonaceae,Duguetia staudtii,0.64
Annonaceae,Duguetia staudtii,0.66
Meliaceae,Dysoxylum loureirii,0.68
Meliaceae,Dysoxylum macranthum,0.76
Meliaceae,Dysoxylum rufescens,0.73
Meliaceae,Dysoxylum rufescens,0.73
Meliaceae,Dysoxylum rufescens,0.76
Meliaceae,Dysoxylum sp,0.55
Meliaceae,Dysoxylum sp,0.8
Meliaceae,Dysoxylum translucidum,0.51
Elaeocarpaceae,Elaeocarpus angustifolius,0.41
Elaeocarpaceae,Elaeocarpus angustifolius,0.46
Elaeocarpaceae,Elaeocarpus angustifolius,0.41
Elaeocarpaceae,Elaeocarpus angustifolius,0.42
Elaeocarpaceae,Elaeocarpus angustifolius,0.41
Elaeocarpaceae,Elaeocarpus angustifolius,0.43
Elaeocarpaceae,Elaeocarpus angustifolius,0.42
Elaeocarpaceae,Elaeocarpus angustifolius,0.41
Elaeocarpaceae,Elaeocarpus comptonii,0.62
Elaeocarpaceae,Elaeocarpus comptonii,0.63
Elaeocarpaceae,Elaeocarpus speciosus,0.65
Celastraceae,Elaeodendron sp,0.71
Celastraceae,Elaeodendron sp,0.67
Celastraceae,Elaeodendron sp,0.7
Lauraceae,Endlicheria sp,0.52
Calophyllaceae,Endodesmia calophylloides,0.6
Calophyllaceae,Endodesmia calophylloides,0.67
Juglandaceae,Engelhardtia roxburghiana,0.56
Meliaceae,Entandrophragma angolense,0.49
Meliaceae,Entandrophragma angolense,0.44
Meliaceae,Entandrophragma angolense,0.45
Meliaceae,Entandrophragma angolense,0.42
Meliaceae,Entandrophragma angolense,0.44
Meliaceae,Entandrophragma angolense,0.54
Meliaceae,Entandrophragma angolense,0.45
Meliaceae,Entandrophragma angolense,0.46
Meliaceae,Entandrophragma angolense,0.53
Meliaceae,Entandrophragma candollei,0.56
Meliaceae,Entandrophragma candollei,0.64
Meliaceae,Entandrophragma candollei,0.58
Meliaceae,Entandrophragma candollei,0.5
Meliaceae,Entandrophragma congoense,0.42
Meliaceae,Entandrophragma cylindricum,0.6
Meliaceae,Entandrophragma cylindricum,0.6
Meliaceae,Entandrophragma cylindricum,0.57
Meliaceae,Entandrophragma cylindricum,0.6
Meliaceae,Entandrophragma cylindricum,0.58
Meliaceae,Entandrophragma cylindricum,0.58
Meliaceae,Entandrophragma cylindricum,0.59
Meliaceae,Entandrophragma cylindricum,0.56
Meliaceae,Entandrophragma cylindricum,0.61
Meliaceae,Entandrophragma cylindricum,0.59
Meliaceae,Entandrophragma cylindricum,0.53
Meliaceae,Entandrophragma cylindricum,0.54
Meliaceae,Entandrophragma cylindricum,0.59
Meliaceae,Entandrophragma cylindricum,0.6
Meliaceae,Entandrophragma cylindricum,0.52
Meliaceae,Entandrophragma cylindricum,0.57
Meliaceae,Entandrophragma cylindricum,0.63
Meliaceae,Entandrophragma cylindricum,0.5
Meliaceae,Entandrophragma cylindricum,0.58
Meliaceae,Entandrophragma cylindricum,0.56
Meliaceae,Entandrophragma excelsum,0.42
Meliaceae,Entandrophragma excelsum,0.41
Meliaceae,Entandrophragma excelsum,0.4
Meliaceae,Entandrophragma utile,0.55
Meliaceae,Entandrophragma utile,0.5
Meliaceae,Entandrophragma utile,0.54
Meliaceae,Entandrophragma utile,0.52
Meliaceae,Entandrophragma utile,0.46
Meliaceae,Entandrophragma utile,0.49
Meliaceae,Entandrophragma utile,0.51
Meliaceae,Entandrophragma utile,0.52
Meliaceae,Entandrophragma utile,0.53
Leguminosae,Enterolobium contortisiliquum,0.42
Leguminosae,Enterolobium contortisiliquum,0.42
Leguminosae,Enterolobium contortisiliquum,0.43
Leguminosae,Enterolobium oldemanii,0.76
Leguminosae,Enterolobium schomburgkii,0.57
Leguminosae,Enterolobium schomburgkii,0.66
Leguminosae,Enterolobium schomburgkii,0.61
Leguminosae,Enterolobium schomburgkii,0.65
Leguminosae,Enterolobium schomburgkii,0.6
Leguminosae,Enterolobium schomburgkii,0.66
Leguminosae,Enterolobium schomburgkii,0.67
Leguminosae,Enterolobium schomburgkii,0.67
Leguminosae,Enterolobium schomburgkii,0.65
Leguminosae,Enterolobium schomburgkii,0.7
Leguminosae,Enterolobium schomburgkii,0.71
Leguminosae,Enterolobium schomburgkii,0.8
Leguminosae,Enterolobium schomburgkii,0.75
Leguminosae,Enterolobium schomburgkii,0.75
Leguminosae,Enterolobium schomburgkii,0.75
Leguminosae,Eperua falcata,0.73
Leguminosae,Eperua falcata,0.72
Leguminosae,Eperua falcata,0.75
Leguminosae,Eperua falcata,0.72
Leguminosae,Eperua falcata,0.75
Leguminosae,Eperua falcata,0.78
Leguminosae,Eperua falcata,0.69
Leguminosae,Eperua falcata,0.77
Leguminosae,Eperua falcata,0.84
Leguminosae,Eperua falcata,0.85
Leguminosae,Eperua falcata,0.66
Leguminosae,Eperua falcata,0.75
Leguminosae,Eperua falcata,0.74
Leguminosae,Eperua falcata,0.71
Leguminosae,Eperua falcata,0.76
Leguminosae,Eperua falcata,0.63
Leguminosae,Eperua falcata,0.72
Leguminosae,Eperua falcata,0.76
Leguminosae,Eperua falcata,0.7
Leguminosae,Eperua falcata,0.71
Leguminosae,Eperua falcata,0.72
Leguminosae,Eperua falcata,0.73
Leguminosae,Eperua falcata,0.63
Leguminosae,Eperua falcata,0.68
Leguminosae,Eperua falcata,0.7
Leguminosae,Eperua falcata,0.62
Leguminosae,Eperua falcata,0.75
Leguminosae,Eperua falcata,0.67
Leguminosae,Eperua falcata,0.73
Leguminosae,Eperua falcata,0.72
Leguminosae,Eperua falcata,0.75
Leguminosae,Eperua falcata,0.72
Leguminosae,Eperua falcata,0.71
Leguminosae,Eperua falcata,0.75
Leguminosae,Eperua falcata,0.81
Leguminosae,Eperua falcata,0.69
Leguminosae,Eperua falcata,0.68
Leguminosae,Eperua falcata,0.71
Leguminosae,Eperua falcata,0.71
Leguminosae,Eperua falcata,0.72
Leguminosae,Eperua falcata,0.72
Leguminosae,Eperua falcata,0.76
Leguminosae,Eperua falcata,0.7
Leguminosae,Eperua falcata,0.7
Leguminosae,Eperua falcata,0.66
Leguminosae,Eperua falcata,0.75
Leguminosae,Eperua falcata,0.7
Leguminosae,Eperua falcata,0.71
Leguminosae,Eperua falcata,0.73
Leguminosae,Eperua falcata,0.67
Leguminosae,Eperua falcata,0.73
Leguminosae,Eperua falcata,0.72
Leguminosae,Eperua falcata,0.76
Leguminosae,Eperua falcata,0.7
Leguminosae,Eperua falcata,0.66
Leguminosae,Eperua falcata,0.71
Leguminosae,Eperua falcata,0.71
Leguminosae,Eperua falcata,0.71
Leguminosae,Eperua falcata,0.72
Leguminosae,Eperua falcata,0.81
Leguminosae,Eperua falcata,0.67
Leguminosae,Eperua grandiflora,0.79
Leguminosae,Eperua grandiflora,0.83
Leguminosae,Eperua grandiflora,0.84
Leguminosae,Eperua grandiflora,0.82
Leguminosae,Eperua grandiflora,0.75
Leguminosae,Eperua grandiflora,0.77
Leguminosae,Eperua grandiflora,0.77
Leguminosae,Eperua grandiflora,0.79
Leguminosae,Eperua grandiflora,0.74
Leguminosae,Eperua grandiflora,0.79
Leguminosae,Eperua grandiflora,0.73
Leguminosae,Eperua grandiflora,0.71
Leguminosae,Eperua grandiflora,0.82
Leguminosae,Eperua grandiflora,0.76
Leguminosae,Eperua grandiflora,0.79
Leguminosae,Eperua grandiflora,0.78
Leguminosae,Eperua grandiflora,0.78
Leguminosae,Eperua grandiflora,0.65
Leguminosae,Eperua grandiflora,0.74
Leguminosae,Eperua grandiflora,0.71
Leguminosae,Eperua grandiflora,0.81
Leguminosae,Eperua grandiflora,0.71
Leguminosae,Eperua grandiflora,0.72
Leguminosae,Eperua grandiflora,0.76
Leguminosae,Eperua grandiflora,0.7
Leguminosae,Eperua grandiflora,0.81
Leguminosae,Eperua grandiflora,0.73
Leguminosae,Eperua grandiflora,0.81
Leguminosae,Eperua grandiflora,0.73
Leguminosae,Eperua grandiflora,0.74
Leguminosae,Eperua grandiflora,0.78
Leguminosae,Eperua grandiflora,0.7
Leguminosae,Eperua grandiflora,0.73
Leguminosae,Eperua grandiflora,0.73
Leguminosae,Eperua grandiflora,0.72
Leguminosae,Eperua grandiflora,0.75
Leguminosae,Eperua grandiflora,0.75
Leguminosae,Eperua grandiflora,0.76
Leguminosae,Eperua grandiflora,0.72
Leguminosae,Eperua grandiflora,0.73
Leguminosae,Eperua grandiflora,0.82
Leguminosae,Eperua rubiginosa,0.8
Leguminosae,Eperua rubiginosa,0.82
Leguminosae,Eperua rubiginosa,0.76
Leguminosae,Eperua rubiginosa,0.78
Leguminosae,Eperua rubiginosa,0.76
Leguminosae,Eperua rubiginosa,0.78
Leguminosae,Eperua rubiginosa,0.65
Leguminosae,Eperua rubiginosa,0.71
Leguminosae,Eperua rubiginosa,0.72
Leguminosae,Eperua rubiginosa,0.61
Leguminosae,Eperua rubiginosa,0.7
Leguminosae,Eperua rubiginosa,0.68
Leguminosae,Eperua rubiginosa,0.68
Leguminosae,Eperua rubiginosa,0.72
Leguminosae,Eperua rubiginosa,0.67
Leguminosae,Eperua rubiginosa,0.67
Leguminosae,Eperua rubiginosa,0.68
Leguminosae,Eperua sp,0.75
Leguminosae,Eperua sp,0.69
Leguminosae,Eperua sp,0.85
Malvaceae,Eriotheca crassa,0.55
Malvaceae,Eriotheca crassa,0.48
Malvaceae,Eriotheca crassa,0.42
Malvaceae,Eriotheca globosa,0.45
Malvaceae,Eriotheca sp,0.38
Malvaceae,Eriotheca sp,0.49
Malvaceae,Eriotheca sp,0.44
Vochysiaceae,Erisma sp,0.46
Vochysiaceae,Erisma sp,0.62
Vochysiaceae,Erisma sp,0.54
Vochysiaceae,Erisma sp,0.52
Vochysiaceae,Erisma uncinatum,0.44
Vochysiaceae,Erisma uncinatum,0.48
Vochysiaceae,Erisma uncinatum,0.51
Vochysiaceae,Erisma uncinatum,0.46
Vochysiaceae,Erisma uncinatum,0.51
Vochysiaceae,Erisma uncinatum,0.57
Vochysiaceae,Erisma uncinatum,0.48
Vochysiaceae,Erisma uncinatum,0.42
Vochysiaceae,Erisma uncinatum,0.52
Vochysiaceae,Erisma uncinatum,0.48
Vochysiaceae,Erismadelphus exsul,0.55
Vochysiaceae,Erismadelphus exsul,0.61
Vochysiaceae,Erismadelphus exsul,0.55
Vochysiaceae,Erismadelphus exsul,0.56
Vochysiaceae,Erismadelphus exsul,0.53
Vochysiaceae,Erismadelphus exsul,0.6
Vochysiaceae,Erismadelphus exsul,0.65
Vochysiaceae,Erismadelphus exsul,0.64
Leguminosae,Erythrina sp,0.25
Leguminosae,Erythrina vogelii,0.23
Leguminosae,Erythrophleum chlorostachys,0.96
Leguminosae,Erythrophleum chlorostachys,1
Leguminosae,Erythrophleum chlorostachys,1.02
Leguminosae,Erythrophleum fordii,0.82
Leguminosae,Erythrophleum ivorense,0.7
Leguminosae,Erythrophleum ivorense,0.67
Leguminosae,Erythrophleum ivorense,0.75
Leguminosae,Erythrophleum ivorense,0.68
Leguminosae,Erythrophleum ivorense,0.69
Leguminosae,Erythrophleum ivorense,0.79
Leguminosae,Erythrophleum ivorense,0.82
Leguminosae,Erythrophleum ivorense,0.75
Leguminosae,Erythrophleum ivorense,0.77
Leguminosae,Erythrophleum ivorense,0.78
Leguminosae,Erythrophleum sp,0.67
Leguminosae,Erythrophleum suaveolens,0.71
Leguminosae,Erythrophleum suaveolens,0.79
Leguminosae,Erythrophleum suaveolens,0.78
Leguminosae,Erythrophleum suaveolens,0.91
Erythroxylaceae,Erythroxylum mannii,0.57
Erythroxylaceae,Erythroxylum mannii,0.53
Erythroxylaceae,Erythroxylum mannii,0.52
Erythroxylaceae,Erythroxylum mannii,0.58
Lecythidaceae,Eschweilera congestiflora,0.88
Lecythidaceae,Eschweilera coriacea,0.84
Lecythidaceae,Eschweilera coriacea,0.85
Lecythidaceae,Eschweilera coriacea,0.78
Lecythidaceae,Eschweilera coriacea,0.85
Lecythidaceae,Eschweilera coriacea,0.72
Lecythidaceae,Eschweilera coriacea,0.86
Lecythidaceae,Eschweilera simiorum,0.94
Lecythidaceae,Eschweilera sp,0.78
Lecythidaceae,Eschweilera sp,0.71
Lecythidaceae,Eschweilera sp,0.77
Lecythidaceae,Eschweilera sp,0.79
Lecythidaceae,Eschweilera sp,0.83
Lecythidaceae,Eschweilera sp,0.77
Myrtaceae,Eucalyptus acmenoides,0.58
Myrtaceae,Eucalyptus acmenoides,0.61
Myrtaceae,Eucalyptus acmenoides,0.62
Myrtaceae,Eucalyptus botryoides,0.61
Myrtaceae,Eucalyptus botryoides,0.69
Myrtaceae,Eucalyptus botryoides,0.73
Myrtaceae,Eucalyptus camaldulensis,0.67
Myrtaceae,Eucalyptus camaldulensis,0.62
Myrtaceae,Eucalyptus camaldulensis,0.68
Myrtaceae,Eucalyptus camaldulensis,0.63
Myrtaceae,Eucalyptus camaldulensis,0.67
Myrtaceae,Eucalyptus camaldulensis,0.79
Myrtaceae,Eucalyptus camaldulensis,0.59
Myrtaceae,Eucalyptus camaldulensis,0.78
Myrtaceae,Eucalyptus camaldulensis,0.57
Myrtaceae,Eucalyptus cloeziana,0.62
Myrtaceae,Eucalyptus cloeziana,0.58
Myrtaceae,Eucalyptus cloeziana,0.67
Myrtaceae,Eucalyptus cloeziana,0.72
Myrtaceae,Eucalyptus deglupta,0.41
Myrtaceae,Eucalyptus delegatensis,0.79
Myrtaceae,Eucalyptus globulus,0.67
Myrtaceae,Eucalyptus globulus,0.69
Myrtaceae,Eucalyptus globulus,0.73
Myrtaceae,Eucalyptus globulus,0.72
Myrtaceae,Eucalyptus globulus,0.59
Myrtaceae,Eucalyptus globulus,0.69
Myrtaceae,Eucalyptus globulus,0.68
Myrtaceae,Eucalyptus globulus,0.65
Myrtaceae,Eucalyptus globulus,0.68
Myrtaceae,Eucalyptus globulus,0.71
Myrtaceae,Eucalyptus globulus,0.71
Myrtaceae,Eucalyptus globulus,0.71
Myrtaceae,Eucalyptus gomphocephala,0.67
Myrtaceae,Eucalyptus gomphocephala,0.75
Myrtaceae,Eucalyptus gomphocephala,0.6
Myrtaceae,Eucalyptus gomphocephala,0.77
Myrtaceae,Eucalyptus goniocalyx,0.72
Myrtaceae,Eucalyptus grandis,0.49
Myrtaceae,Eucalyptus grandis,0.52
Myrtaceae,Eucalyptus grandis,0.54
Myrtaceae,Eucalyptus grandis,0.58
Myrtaceae,Eucalyptus grandis,0.53
Myrtaceae,Eucalyptus grandis,0.61
Myrtaceae,Eucalyptus grandis,0.58
Myrtaceae,Eucalyptus grandis,0.46
Myrtaceae,Eucalyptus grandis,0.48
Myrtaceae,Eucalyptus leucoxylon,0.63
Myrtaceae,Eucalyptus microcorys,0.72
Myrtaceae,Eucalyptus microcorys,0.83
Myrtaceae,Eucalyptus microcorys,0.81
Myrtaceae,Eucalyptus microcorys,0.83
Myrtaceae,Eucalyptus microcorys,0.77
Myrtaceae,Eucalyptus microcorys,0.83
Myrtaceae,Eucalyptus muelleriana,0.59
Myrtaceae,Eucalyptus muelleriana,0.66
Myrtaceae,Eucalyptus paniculata,0.83
Myrtaceae,Eucalyptus paniculata,0.83
Myrtaceae,Eucalyptus paniculata,0.89
Myrtaceae,Eucalyptus pilularis,0.69
Myrtaceae,Eucalyptus pilularis,0.6
Myrtaceae,Eucalyptus pilularis,0.72
Myrtaceae,Eucalyptus pilularis,0.7
Myrtaceae,Eucalyptus piperita,0.64
Myrtaceae,Eucalyptus resinifera,0.67
Myrtaceae,Eucalyptus resinifera,0.72
Myrtaceae,Eucalyptus resinifera,0.72
Myrtaceae,Eucalyptus robusta,0.74
Myrtaceae,Eucalyptus robusta,0.52
Myrtaceae,Eucalyptus robusta,0.46
Myrtaceae,Eucalyptus robusta,0.6
Myrtaceae,Eucalyptus robusta,0.6
Myrtaceae,Eucalyptus robusta,0.67
Myrtaceae,Eucalyptus robusta,0.73
Myrtaceae,Eucalyptus robusta,0.72
Myrtaceae,Eucalyptus robusta,0.64
Myrtaceae,Eucalyptus robusta,0.69
Myrtaceae,Eucalyptus robusta,0.74
Myrtaceae,Eucalyptus robusta,0.7
Myrtaceae,Eucalyptus robusta,0.77
Myrtaceae,Eucalyptus saligna,0.48
Myrtaceae,Eucalyptus saligna,0.43
Myrtaceae,Eucalyptus saligna,0.48
Myrtaceae,Eucalyptus saligna,0.59
Myrtaceae,Eucalyptus saligna,0.63
Myrtaceae,Eucalyptus saligna,0.61
Myrtaceae,Eucalyptus saligna,0.6
Myrtaceae,Eucalyptus saligna,0.56
Myrtaceae,Eucalyptus saligna,0.57
Myrtaceae,Eucalyptus saligna,0.79
Myrtaceae,Eucalyptus saligna,0.54
Myrtaceae,Eucalyptus saligna,0.53
Myrtaceae,Eucalyptus saligna,0.52
Myrtaceae,Eucalyptus saligna,0.72
Myrtaceae,Eucalyptus sp,0.55
Myrtaceae,Eucalyptus sp,0.74
Myrtaceae,Eucalyptus sp,0.75
Myrtaceae,Eucalyptus sp,0.68
Myrtaceae,Eucalyptus sp,0.84
Myrtaceae,Eucalyptus sp,0.67
Myrtaceae,Eucalyptus sp,0.58
Myrtaceae,Eucalyptus sp,0.76
Myrtaceae,Eucalyptus sp,0.75
Myrtaceae,Eucalyptus tereticornis,0.61
Myrtaceae,Eucalyptus tereticornis,0.57
Myrtaceae,Eucalyptus tereticornis,0.66
Myrtaceae,Eucalyptus tereticornis,0.74
Myrtaceae,Eucalyptus tereticornis,0.55
Myrtaceae,Eucalyptus tereticornis,0.79
Myrtaceae,Eucalyptus tereticornis,0.62
Myrtaceae,Eucalyptus tereticornis,0.6
Myrtaceae,Eucalyptus tetrodonta,0.87
Myrtaceae,Eucalyptus tetrodonta,0.85
Myrtaceae,Eucalyptus tetrodonta,0.86
Myrtaceae,Eucalyptus viminalis,0.74
Myrtaceae,Eucalyptus viminalis,0.7
Myrtaceae,Eugenia monticola,0.74
Myrtaceae,Eugenia sp,0.63
Myrtaceae,Eugenia sp,0.71
Myrtaceae,Eugenia sp,0.7
Myrtaceae,Eugenia sp,0.67
Myrtaceae,Eugenia sp,0.63
Proteaceae,Euplassa pinnata,0.54
Anacardiaceae,Euroschinus vieillardii,0.48
Rutaceae,Euxylophora paraensis,0.69
Euphorbiaceae,Excoecaria parvifolia,0.87
Euphorbiaceae,Excoecaria parvifolia,0.51
Euphorbiaceae,Excoecaria parvifolia,0.88
Gentianaceae,Fagraea berteroana,0.56
Fagaceae,Fagus sylvatica,0.54
Fagaceae,Fagus sylvatica,0.6
Fagaceae,Fagus sylvatica,0.56
Fagaceae,Fagus sylvatica,0.62
Fagaceae,Fagus sylvatica,0.56
Fagaceae,Fagus sylvatica,0.55
Fagaceae,Fagus sylvatica,0.57
Fagaceae,Fagus sylvatica,0.58
Fagaceae,Fagus sylvatica,0.58
Fagaceae,Fagus sylvatica,0.61
Fagaceae,Fagus sylvatica,0.52
Fagaceae,Fagus sylvatica,0.61
Fagaceae,Fagus sylvatica,0.59
Fagaceae,Fagus sylvatica,0.56
Fagaceae,Fagus sylvatica,0.55
Fagaceae,Fagus sylvatica,0.58
Leguminosae,Faidherbia albida,0.6
Leguminosae,Faidherbia albida,0.49
Leguminosae,Falcataria moluccana,0.33
Leguminosae,Falcataria moluccana,0.42
Leguminosae,Falcataria moluccana,0.36
Leguminosae,Falcataria moluccana,0.35
Sapotaceae,Faucherea ambrensis,0.85
Sapotaceae,Faucherea laciniata,0.88
Sapotaceae,Faucherea parvifolia,0.79
Sapotaceae,Faucherea parvifolia,0.85
Sapotaceae,Faucherea parvifolia,0.9
Sapotaceae,Faucherea parvifolia,0.85
Sapotaceae,Faucherea sp,0.86
Sapotaceae,Faucherea thouvenotii,0.86
Moraceae,Ficus elastica,0.37
Moraceae,Ficus insipida,0.35
Moraceae,Ficus sp,0.39
Moraceae,Ficus sp,0.61
Moraceae,Ficus thonningii,0.43
Leguminosae,Fillaeopsis discophora,0.47
Leguminosae,Fillaeopsis discophora,0.42
Leguminosae,Fillaeopsis discophora,0.45
Leguminosae,Fillaeopsis discophora,0.55
Leguminosae,Fillaeopsis discophora,0.46
Leguminosae,Fillaeopsis discophora,0.53
Leguminosae,Fillaeopsis discophora,0.51
Leguminosae,Fillaeopsis discophora,0.49
Leguminosae,Fillaeopsis discophora,0.49
Leguminosae,Fillaeopsis discophora,0.45
Leguminosae,Fillaeopsis discophora,0.52
Leguminosae,Fillaeopsis discophora,0.51
Leguminosae,Fillaeopsis discophora,0.47
Leguminosae,Fillaeopsis discophora,0.51
Cupressaceae,Fitzroya cupressoides,0.41
Rubiaceae,Fleroya ledermannii,0.49
Rubiaceae,Fleroya ledermannii,0.46
Rubiaceae,Fleroya ledermannii,0.46
Rubiaceae,Fleroya stipulosa,0.48
Rubiaceae,Fleroya stipulosa,0.5
Rubiaceae,Fleroya stipulosa,0.57
Rutaceae,Flindersia fournieri,0.53
Rutaceae,Flindersia fournieri,0.62
Rutaceae,Flindersia fournieri,0.58
Phyllanthaceae,Flueggea flexuosa,0.72
Lecythidaceae,Foetidia clusioides,0.77
Lecythidaceae,Foetidia clusioides,0.87
Lecythidaceae,Foetidia clusioides,0.79
Lecythidaceae,Foetidia clusioides,0.83
Lecythidaceae,Foetidia sp,0.73
Oleaceae,Fraxinus angustifolia,0.56
Oleaceae,Fraxinus excelsior,0.53
Sapindaceae,Ganophyllum giganteum,0.71
Clusiaceae,Garcinia verrucosa,0.68
Clusiaceae,Garcinia verrucosa,0.7
Clusiaceae,Garcinia verrucosa,0.67
Stemonuraceae,Gastrolepis austrocaledonica,0.7
Stemonuraceae,Gastrolepis austrocaledonica,0.61
Cunoniaceae,Geissois montana,0.53
Cunoniaceae,Geissois racemosa,0.51
Cunoniaceae,Geissois racemosa,0.49
Cunoniaceae,Geissois racemosa,0.5
Cunoniaceae,Geissois racemosa,0.57
Cunoniaceae,Geissois sp,0.5
Leguminosae,Gilbertiodendron brachystegioides,0.59
Leguminosae,Gilbertiodendron dewevrei,0.68
Leguminosae,Gilbertiodendron dewevrei,0.7
Leguminosae,Gilbertiodendron dewevrei,0.65
Leguminosae,Gilbertiodendron dewevrei,0.68
Leguminosae,Gilbertiodendron dewevrei,0.72
Leguminosae,Gilbertiodendron dewevrei,0.72
Leguminosae,Gilbertiodendron dewevrei,0.58
Leguminosae,Gilbertiodendron dewevrei,0.64
Leguminosae,Gilbertiodendron dewevrei,0.71
Leguminosae,Gilbertiodendron dewevrei,0.66
Leguminosae,Gilbertiodendron dewevrei,0.66
Leguminosae,Gilbertiodendron grandiflorum,0.51
Leguminosae,Gilbertiodendron klainei,0.62
Leguminosae,Gilbertiodendron mayombense,0.62
Leguminosae,Gilbertiodendron preussii,0.66
Leguminosae,Gilbertiodendron preussii,0.67
Leguminosae,Gilbertiodendron preussii,0.7
Leguminosae,Gilbertiodendron preussii,0.66
Leguminosae,Gilbertiodendron preussii,0.61
Leguminosae,Gilbertiodendron preussii,0.67
Leguminosae,Gilbertiodendron sp,0.64
Leguminosae,Gilbertiodendron splendidum,0.58
Anacardiaceae,Gluta tourtour,0.52
Euphorbiaceae,Glycydendron amazonicum,0.64
Euphorbiaceae,Glycydendron amazonicum,0.64
Euphorbiaceae,Glycydendron amazonicum,0.57
Euphorbiaceae,Glycydendron amazonicum,0.63
Euphorbiaceae,Glycydendron amazonicum,0.53
Euphorbiaceae,Glycydendron amazonicum,0.56
Lamiaceae,Gmelina arborea,0.43
Lamiaceae,Gmelina arborea,0.38
Lamiaceae,Gmelina arborea,0.41
Lamiaceae,Gmelina arborea,0.4
Lamiaceae,Gmelina arborea,0.42
Lamiaceae,Gmelina arborea,0.45
Lamiaceae,Gmelina lignum-vitreum,0.53
Lamiaceae,Gmelina lignum-vitreum,0.55
Lamiaceae,Gmelina sp,0.42
Thymelaeaceae,Gonystylus sp,0.55
Thymelaeaceae,Gonystylus sp,0.57
Leguminosae,Gossweilerodendron balsamiferum,0.44
Leguminosae,Gossweilerodendron balsamiferum,0.4
Leguminosae,Gossweilerodendron balsamiferum,0.45
Leguminosae,Gossweilerodendron balsamiferum,0.5
Leguminosae,Gossweilerodendron balsamiferum,0.42
Goupiaceae,Goupia glabra,0.74
Goupiaceae,Goupia glabra,0.72
Goupiaceae,Goupia glabra,0.73
Goupiaceae,Goupia glabra,0.68
Goupiaceae,Goupia glabra,0.66
Goupiaceae,Goupia glabra,0.69
Goupiaceae,Goupia glabra,0.66
Goupiaceae,Goupia glabra,0.73
Goupiaceae,Goupia glabra,0.67
Goupiaceae,Goupia glabra,0.71
Goupiaceae,Goupia glabra,0.68
Goupiaceae,Goupia glabra,0.71
Goupiaceae,Goupia glabra,0.73
Goupiaceae,Goupia glabra,0.65
Goupiaceae,Goupia glabra,0.73
Goupiaceae,Goupia glabra,0.67
Annonaceae,Greenwayodendron suaveolens,0.71
Proteaceae,Grevillea robusta,0.48
Proteaceae,Grevillea robusta,0.54
Proteaceae,Grevillea robusta,0.48
Proteaceae,Grevillea robusta,0.54
Proteaceae,Grevillea robusta,0.6
Proteaceae,Grevillea robusta,0.54
Proteaceae,Grevillea robusta,0.53
Proteaceae,Grevillea robusta,0.47
Proteaceae,Grevillea robusta,0.48
Proteaceae,Grevillea robusta,0.54
Proteaceae,Grevillea robusta,0.5
Proteaceae,Grevillea robusta,0.59
Proteaceae,Grevillea robusta,0.53
Proteaceae,Grevillea robusta,0.49
Malvaceae,Grewia oligoneura,0.4
Meliaceae,Guarea cedrata,0.54
Meliaceae,Guarea cedrata,0.53
Meliaceae,Guarea cedrata,0.51
Meliaceae,Guarea gomma,0.57
Meliaceae,Guarea guidonia,0.73
Meliaceae,Guarea macrophylla,0.77
Meliaceae,Guarea macrophylla,0.73
Meliaceae,Guarea thompsonii,0.56
Meliaceae,Guarea thompsonii,0.58
Leguminosae,Guibourtia arnoldiana,0.63
