Family,SpeciesName,WoodDensity,Latitude,Longitude
NA,Pinus sylvestris L.,1.375,52.5,1.88
NA,Pinus sylvestris L.,0.936842105,52.5,1.88
NA,Pinus sylvestris L.,0.6,65.22,33.17
NA,Pinus sylvestris L.,0.624324324,65.22,33.17
NA,Pinus sylvestris L.,0.611688312,65.22,33.17
NA,Pinus sylvestris L.,0.610384615,65.22,33.17
NA,Pinus sylvestris L.,0.582531646,65.22,33.17
NA,Pinus sylvestris L.,0.620503597,65.22,33.17
NA,Pinus sylvestris L.,0.611424731,65.22,33.17
NA,Pinus sylvestris L.,0.618456726,65.22,33.17
NA,Pinus sylvestris L.,0.62046396,65.22,33.17
NA,Pinus sylvestris L.,0.62472973,65.22,33.17
NA,Pinus sylvestris L.,0.625717501,65.22,33.17
NA,Pinus sylvestris L.,0.72,62.22,34.17
NA,Pinus sylvestris L.,0.725,62.22,34.17
NA,Pinus sylvestris L.,0.728,62.22,34.17
NA,Pinus sylvestris L.,0.70952381,62.22,34.17
NA,Pinus sylvestris L.,0.70952381,62.22,34.17
NA,Pinus sylvestris L.,0.71,62.22,34.17
NA,Pinus sylvestris L.,0.712195122,62.22,34.17
NA,Pinus sylvestris L.,0.72,62.22,34.17
NA,Pinus sylvestris L.,0.720588235,62.22,34.17
NA,Pinus sylvestris L.,0.72749004,62.22,34.17
NA,Pinus sylvestris L.,0.726973684,62.22,34.17
NA,Pinus sylvestris L.,0.734078212,62.22,34.17
NA,Pinus sylvestris L.,0.666,62.22,34.17
NA,Pinus sylvestris L.,0.669230769,62.22,34.17
NA,Pinus sylvestris L.,0.696153846,62.22,34.17
NA,Pinus sylvestris L.,0.695454545,62.22,34.17
NA,Pinus sylvestris L.,0.689393939,62.22,34.17
NA,Pinus sylvestris L.,0.705319149,62.22,34.17
NA,Pinus sylvestris L.,0.7078125,62.22,34.17
NA,Pinus sylvestris L.,0.707738095,62.22,34.17
NA,Pinus sylvestris L.,0.710798122,62.22,34.17
NA,Pinus sylvestris L.,0.713740458,62.22,34.17
NA,Pinus sylvestris L.,0.718037975,62.22,34.17
NA,Pinus sylvestris L.,0.718518519,62.22,34.17
NA,Pinus sylvestris L.,0.722171946,62.22,34.17
NA,Pinus sylvestris L.,0.724950884,62.22,34.17
NA,Pinus sylvestris L.,0.721232877,62.22,34.17
NA,Pinus sylvestris L.,0.721092564,62.22,34.17
NA,Pinus sylvestris L.,0.719647696,62.22,34.17
NA,Pinus sylvestris L.,0.718126521,62.22,34.17
NA,Pinus sylvestris L.,0.64,62.22,34.17
NA,Pinus sylvestris L.,0.685714286,62.22,34.17
NA,Pinus sylvestris L.,0.662962963,62.22,34.17
NA,Pinus sylvestris L.,0.672340426,62.22,34.17
NA,Pinus sylvestris L.,0.677142857,62.22,34.17
NA,Pinus sylvestris L.,0.684313725,62.22,34.17
NA,Pinus sylvestris L.,0.682733813,62.22,34.17
NA,Pinus sylvestris L.,0.690055249,62.22,34.17
NA,Pinus sylvestris L.,0.692173913,62.22,34.17
NA,Pinus sylvestris L.,0.697192982,62.22,34.17
NA,Pinus sylvestris L.,0.7,62.22,34.17
NA,Pinus sylvestris L.,0.700244499,62.22,34.17
NA,Pinus sylvestris L.,0.703974895,62.22,34.17
NA,Pinus sylvestris L.,0.705605787,62.22,34.17
NA,Pinus sylvestris L.,0.704588608,62.22,34.17
NA,Pinus sylvestris L.,0.6,62.22,34.17
NA,Pinus sylvestris L.,0.633333333,62.22,34.17
NA,Pinus sylvestris L.,0.644827586,62.22,34.17
NA,Pinus sylvestris L.,0.657142857,62.22,34.17
NA,Pinus sylvestris L.,0.663157895,62.22,34.17
NA,Pinus sylvestris L.,0.666972477,62.22,34.17
NA,Pinus sylvestris L.,0.668456376,62.22,34.17
NA,Pinus sylvestris L.,0.672164948,62.22,34.17
NA,Pinus sylvestris L.,0.675609756,62.22,34.17
NA,Pinus sylvestris L.,0.679934211,62.22,34.17
NA,Pinus sylvestris L.,0.682016349,62.22,34.17
NA,Pinus sylvestris L.,0.68045977,62.22,34.17
NA,Pinus sylvestris L.,0.684872299,62.22,34.17
NA,Pinus sylvestris L.,0.688964346,62.22,34.17
NA,Pinus sylvestris L.,0.69076006,62.22,34.17
NA,Pinus sylvestris L.,0.688552632,62.22,34.17
NA,Pinus sylvestris L.,0.690537383,62.22,34.17
NA,Pinus sylvestris L.,0.691491597,62.22,34.17
NA,Pinus sylvestris L.,0.693018868,62.22,34.17
NA,Pinus sylvestris L.,0.6,62.22,34.17
NA,Pinus sylvestris L.,0.664285714,62.22,34.17
NA,Pinus sylvestris L.,0.657142857,62.22,34.17
NA,Pinus sylvestris L.,0.64375,62.22,34.17
NA,Pinus sylvestris L.,0.65890411,62.22,34.17
NA,Pinus sylvestris L.,0.662616822,62.22,34.17
NA,Pinus sylvestris L.,0.666896552,62.22,34.17
NA,Pinus sylvestris L.,0.674603175,62.22,34.17
NA,Pinus sylvestris L.,0.67625,62.22,34.17
NA,Pinus sylvestris L.,0.679391892,62.22,34.17
NA,Pinus sylvestris L.,0.68627451,62.22,34.17
NA,Pinus sylvestris L.,0.687971698,62.22,34.17
NA,Pinus sylvestris L.,0.688306452,62.22,34.17
NA,Pinus sylvestris L.,0.692682927,62.22,34.17
NA,Pinus sylvestris L.,0.693587786,62.22,34.17
NA,Pinus sylvestris L.,0.694204852,62.22,34.17
NA,Pinus sylvestris L.,0.691726619,62.22,34.17
NA,Pinus sylvestris L.,0.693326157,62.22,34.17
NA,Pinus sylvestris L.,0.692449177,62.22,34.17
NA,Pinus sylvestris L.,0.68,62.22,34.17
NA,Pinus sylvestris L.,0.669230769,62.22,34.17
NA,Pinus sylvestris L.,0.684615385,62.22,34.17
NA,Pinus sylvestris L.,0.660869565,62.22,34.17
NA,Pinus sylvestris L.,0.679411765,62.22,34.17
NA,Pinus sylvestris L.,0.682653061,62.22,34.17
NA,Pinus sylvestris L.,0.693233083,62.22,34.17
NA,Pinus sylvestris L.,0.702312139,62.22,34.17
NA,Pinus sylvestris L.,0.703181818,62.22,34.17
NA,Pinus sylvestris L.,0.706296296,62.22,34.17
NA,Pinus sylvestris L.,0.70668693,62.22,34.17
NA,Pinus sylvestris L.,0.709462916,62.22,34.17
NA,Pinus sylvestris L.,0.712445415,62.22,34.17
NA,Pinus sylvestris L.,0.713472486,62.22,34.17
NA,Pinus sylvestris L.,0.712956811,62.22,34.17
NA,Pinus sylvestris L.,0.68,62.22,34.17
NA,Pinus sylvestris L.,0.708333333,62.22,34.17
NA,Pinus sylvestris L.,0.708,62.22,34.17
NA,Pinus sylvestris L.,0.68372093,62.22,34.17
NA,Pinus sylvestris L.,0.6875,62.22,34.17
NA,Pinus sylvestris L.,0.694565217,62.22,34.17
NA,Pinus sylvestris L.,0.6976,62.22,34.17
NA,Pinus sylvestris L.,0.709756098,62.22,34.17
NA,Pinus sylvestris L.,0.709134615,62.22,34.17
NA,Pinus sylvestris L.,0.714453125,62.22,34.17
NA,Pinus sylvestris L.,0.716720257,62.22,34.17
NA,Pinus sylvestris L.,0.721525886,62.22,34.17
NA,Pinus sylvestris L.,0.721911422,62.22,34.17
NA,Pinus sylvestris L.,0.721659919,62.22,34.17
NA,Pinus sylvestris L.,0.723362832,62.22,34.17
NA,Pinus sylvestris L.,1.22,64,39.5
NA,Pinus sylvestris L.,1.236,64,39.5
NA,Pinus sylvestris L.,0.691578947,64,39.5
NA,Pinus sylvestris L.,0.641860465,64,39.5
NA,Pinus sylvestris L.,0.778409091,64,39.5
NA,Pinus sylvestris L.,1.09057971,64,39.5
NA,Pinus sylvestris L.,0.886682243,64,39.5
NA,Pinus sylvestris L.,0.776,64,39.5
NA,Pinus sylvestris L.,3.08,64,39.5
NA,Pinus sylvestris L.,0.829,64,39.5
NA,Pinus sylvestris L.,0.8567,64,39.5
NA,Pinus sylvestris L.,0.846,64,39.5
NA,Pinus sylvestris L.,0.851351351,64,39.5
NA,Pinus sylvestris L.,0.754769231,64,39.5
NA,Pinus sylvestris L.,0.54125,64,39.5
NA,Pinus sylvestris L.,0.617,64,39.5
NA,Pinus sylvestris L.,0.720454545,64,39.5
NA,Pinus sylvestris L.,0.740512821,64,39.5
NA,Pinus sylvestris L.,0.72031746,64,39.5
NA,Pinus sylvestris L.,1.039365079,64,39.5
NA,Pinus sylvestris L.,0.709160305,64,39.5
NA,Pinus sylvestris L.,0.691629213,64,39.5
NA,Pinus sylvestris L.,0.676,64,39.5
NA,Pinus sylvestris L.,0.619583333,64,39.5
NA,Pinus sylvestris L.,0.576142857,64,39.5
NA,Pinus sylvestris L.,0.534421769,64,39.5
NA,Pinus sylvestris L.,0.526277372,64,39.5
NA,Pinus sylvestris L.,0.505023923,64,39.5
NA,Pinus sylvestris L.,0.496416382,64,39.5
NA,Pinus sylvestris L.,0.506516291,64,39.5
NA,Pinus sylvestris L.,0.476574074,64,39.5
NA,Pinus sylvestris L.,0.512985075,64,39.5
NA,Pinus sylvestris L.,0.575324675,64,39.5
NA,Pinus sylvestris L.,0.566423358,64,39.5
NA,Pinus sylvestris L.,0.584449761,64,39.5
NA,Pinus sylvestris L.,0.560784314,64,39.5
NA,Pinus sylvestris L.,0.556558363,64,39.5
NA,Pinus sylvestris L.,0.558375635,64,39.5
NA,Pinus sylvestris L.,0.536507937,64,39.5
NA,Pinus sylvestris L.,0.417445652,64,39.5
NA,Pinus sylvestris L.,0.515632911,64,39.5
NA,Pinus sylvestris L.,0.478417266,64,39.5
NA,Pinus sylvestris L.,0.504449649,64,39.5
NA,Pinus sylvestris L.,0.497580645,64,39.5
NA,Pinus sylvestris L.,0.494391408,64,39.5
NA,Pinus sylvestris L.,0.500806452,64,39.5
NA,Pinus sylvestris L.,0.496870229,64,39.5
NA,Pinus sylvestris L.,0.480124224,64,39.5
NA,Pinus sylvestris L.,0.48935,64,39.5
NA,Pinus sylvestris L.,0.511347518,64,39.5
NA,Pinus sylvestris L.,0.779816514,64,39.5
NA,Pinus sylvestris L.,0.478503185,64,39.5
NA,Pinus sylvestris L.,0.485443787,64,39.5
NA,Pinus sylvestris L.,0.485412844,64,39.5
NA,Pinus sylvestris L.,0.477080292,64,39.5
NA,Pinus sylvestris L.,0.473511905,64,39.5
NA,Pinus sylvestris L.,0.371706349,64,39.5
NA,Pinus sylvestris L.,0.473755459,64,39.5
NA,Pinus sylvestris L.,0.459125475,64,39.5
NA,Pinus sylvestris L.,1.4,64,39.5
NA,Pinus sylvestris L.,2.8,64,39.5
NA,Pinus sylvestris L.,0.865,64,39.5
NA,Pinus sylvestris L.,0.7175,64,39.5
NA,Pinus sylvestris L.,0.738571429,64,39.5
NA,Pinus sylvestris L.,0.73,64,39.5
NA,Pinus sylvestris L.,0.72875,64,39.5
NA,Pinus sylvestris L.,0.313333333,64,39.5
NA,Pinus sylvestris L.,0.645454545,64,39.5
NA,Pinus sylvestris L.,0.686666667,64,39.5
NA,Pinus sylvestris L.,0.981132075,64,39.5
NA,Pinus sylvestris L.,0.666363636,64,39.5
NA,Pinus sylvestris L.,0.676470588,64,39.5
NA,Pinus sylvestris L.,0.715454545,64,39.5
NA,Pinus sylvestris L.,0.692333333,64,39.5
NA,Pinus sylvestris L.,0.678717949,64,39.5
NA,Pinus sylvestris L.,0.44,64,39.5
NA,Pinus sylvestris L.,0.5775,64,39.5
NA,Pinus sylvestris L.,0.587560976,64,39.5
NA,Pinus sylvestris L.,0.56109375,64,39.5
NA,Pinus sylvestris L.,0.574,64,39.5
NA,Pinus sylvestris L.,0.58962963,64,39.5
NA,Pinus sylvestris L.,0.585697674,64,39.5
NA,Pinus sylvestris L.,0.697166667,64,39.5
NA,Pinus sylvestris L.,0.647244898,64,39.5
NA,Pinus sylvestris L.,0.706592593,64,39.5
NA,Pinus sylvestris L.,0.656857143,64,39.5
NA,Pinus sylvestris L.,0.640888889,64,39.5
NA,Pinus sylvestris L.,0.553631124,64,39.5
NA,Pinus sylvestris L.,0.5539801,64,39.5
NA,Pinus sylvestris L.,0.50125,64,39.5
NA,Pinus sylvestris L.,0.306397059,64,39.5
NA,Pinus sylvestris L.,0.401355932,64,39.5
NA,Pinus sylvestris L.,0.521777778,64,39.5
NA,Pinus sylvestris L.,0.51,64,39.5
NA,Pinus sylvestris L.,0.536915888,64,39.5
NA,Pinus sylvestris L.,0.549502982,64,39.5
NA,Pinus sylvestris L.,0.5625,64,39.5
NA,Pinus sylvestris L.,0.307573529,64,39.5
NA,Pinus sylvestris L.,0.552888889,64,39.5
NA,Pinus sylvestris L.,0.606551724,64,39.5
NA,Pinus sylvestris L.,0.644475921,64,39.5
NA,Pinus sylvestris L.,0.586448598,64,39.5
NA,Pinus sylvestris L.,0.542594059,64,39.5
NA,Pinus sylvestris L.,0.457163743,64,39.5
NA,Pinus sylvestris L.,0.438066826,64,39.5
NA,Pinus sylvestris L.,0.452142857,64,39.5
NA,Pinus sylvestris L.,0.646911765,64,39.5
NA,Pinus sylvestris L.,0.557777778,64,39.5
NA,Pinus sylvestris L.,0.768474576,64,39.5
NA,Pinus sylvestris L.,0.744146341,64,39.5
NA,Pinus sylvestris L.,0.584288052,64,39.5
NA,Pinus sylvestris L.,0.571660424,64,39.5
NA,Pinus sylvestris L.,0.5786,64,39.5
NA,Pinus sylvestris L.,0.794615385,64,39.5
NA,Pinus sylvestris L.,1.0925,64,39.5
NA,Pinus sylvestris L.,0.709555556,64,39.5
NA,Pinus sylvestris L.,0.661323529,64,39.5
NA,Pinus sylvestris L.,0.556391753,64,39.5
NA,Pinus sylvestris L.,0.572113821,64,39.5
NA,Pinus sylvestris L.,0.483770492,64,39.5
NA,Pinus sylvestris L.,0.467391304,64,39.5
NA,Pinus sylvestris L.,0.5525,64,39.5
NA,Pinus sylvestris L.,0.607777778,64,39.5
NA,Pinus sylvestris L.,0.566946565,64,39.5
NA,Pinus sylvestris L.,0.606933333,64,39.5
NA,Pinus sylvestris L.,0.585590778,64,39.5
NA,Pinus sylvestris L.,0.530139721,64,39.5
NA,Pinus sylvestris L.,0.470175439,64,39.5
NA,Pinus sylvestris L.,0.459166667,64,39.5
NA,Pinus sylvestris L.,0.521333333,64,39.5
NA,Pinus sylvestris L.,0.732333333,64,39.5
NA,Pinus sylvestris L.,0.725471698,64,39.5
NA,Pinus sylvestris L.,0.530314961,64,39.5
NA,Pinus sylvestris L.,0.542739726,64,39.5
NA,Pinus sylvestris L.,0.554237288,64,39.5
NA,Pinus sylvestris L.,0.57091222,64,39.5
NA,Pinus sylvestris L.,0.437248322,64,39.5
NA,Pinus sylvestris L.,0.407368421,64,39.5
NA,Pinus sylvestris L.,0.506666667,64,39.5
NA,Pinus sylvestris L.,0.69671875,64,39.5
NA,Pinus sylvestris L.,0.802924528,64,39.5
NA,Pinus sylvestris L.,0.556023622,64,39.5
NA,Pinus sylvestris L.,0.558575342,64,39.5
NA,Pinus sylvestris L.,0.552542373,64,39.5
NA,Pinus sylvestris L.,0.563511188,64,39.5
NA,Pinus sylvestris L.,0.442505593,64,39.5
NA,Pinus sylvestris L.,0.402368421,64,39.5
NA,Pinus sylvestris L.,1.315,64,39.5
NA,Pinus sylvestris L.,0.7075,64,39.5
NA,Pinus sylvestris L.,0.508928571,64,39.5
NA,Pinus sylvestris L.,0.514716981,64,39.5
NA,Pinus sylvestris L.,0.481625,64,39.5
NA,Pinus sylvestris L.,0.507909091,64,39.5
NA,Pinus sylvestris L.,0.547027027,64,39.5
NA,Pinus sylvestris L.,0.538571429,64,39.5
NA,Pinus sylvestris L.,0.51125,64,39.5
NA,Pinus sylvestris L.,0.554160584,64,39.5
NA,Pinus sylvestris L.,0.558675497,64,39.5
NA,Pinus sylvestris L.,0.547847411,64,39.5
NA,Pinus sylvestris L.,0.552119048,64,39.5
NA,Pinus sylvestris L.,0.558425532,64,39.5
NA,Pinus sylvestris L.,0.444444444,55.83,39
NA,Pinus sylvestris L.,0.755,55.83,39
NA,Pinus sylvestris L.,0.649285714,55.83,39
NA,Pinus sylvestris L.,0.671666667,55.83,39
NA,Pinus sylvestris L.,0.64,55.83,39
NA,Pinus sylvestris L.,0.50375,55.83,39
NA,Pinus sylvestris L.,0.60625,55.83,39
NA,Pinus sylvestris L.,0.72578125,55.83,39
NA,Pinus sylvestris L.,0.590769231,55.83,39
NA,Pinus sylvestris L.,0.667333333,55.83,39
NA,Pinus sylvestris L.,0.628333333,55.83,39
NA,Pinus sylvestris L.,0.588611111,55.83,39
NA,Pinus sylvestris L.,0.795,55.83,39
NA,Pinus sylvestris L.,0.568571429,55.83,39
NA,Pinus sylvestris L.,0.6,55.83,39
NA,Pinus sylvestris L.,0.56125,55.83,39
NA,Pinus sylvestris L.,0.623888889,55.83,39
NA,Pinus sylvestris L.,0.574594595,55.83,39
NA,Pinus sylvestris L.,0.567919463,55.83,39
NA,Pinus sylvestris L.,0.4724,55.83,39
NA,Pinus sylvestris L.,0.522083333,55.83,39
NA,Pinus sylvestris L.,0.552916667,55.83,39
NA,Pinus sylvestris L.,0.563461538,55.83,39
NA,Pinus sylvestris L.,0.540588235,55.83,39
NA,Pinus sylvestris L.,0.555093168,55.83,39
NA,Pinus sylvestris L.,0.506208054,55.83,39
NA,Pinus sylvestris L.,0.509756098,55.83,39
NA,Pinus sylvestris L.,0.468660287,55.83,39
NA,Pinus sylvestris L.,0.427810651,55.83,39
NA,Pinus sylvestris L.,0.466538462,55.83,39
NA,Pinus sylvestris L.,0.468655462,55.83,39
NA,Pinus sylvestris L.,0.534109589,55.83,39
NA,Pinus sylvestris L.,0.509726444,55.83,39
NA,Pinus sylvestris L.,0.519334719,55.83,39
NA,Pinus sylvestris L.,0.513731343,55.83,39
NA,Pinus sylvestris L.,0.508677686,55.83,39
NA,Pinus sylvestris L.,0.50736,55.83,39
NA,Pinus sylvestris L.,0.507866667,55.83,39
NA,Pinus sylvestris L.,0.485675676,55.83,39
NA,Pinus sylvestris L.,0.490945077,55.83,39
NA,Pinus sylvestris L.,0.507948718,55.83,39
NA,Pinus sylvestris L.,0.452638889,55.83,39
NA,Pinus sylvestris L.,0.452813067,55.83,39
NA,Pinus sylvestris L.,0.452875175,55.83,39
NA,Pinus sylvestris L.,0.42446281,55.83,39
NA,Pinus sylvestris L.,0.418071429,55.83,39
NA,Pinus sylvestris L.,0.397102273,55.83,39
NA,Pinus sylvestris L.,0.397083333,55.83,39
NA,Pinus sylvestris L.,0.436592409,55.83,39
NA,Pinus sylvestris L.,0.436098182,55.83,39
NA,Pinus sylvestris L.,0.49925,55.83,39
NA,Pinus sylvestris L.,0.431460674,55.83,39
NA,Pinus sylvestris L.,0.43125,55.83,39
NA,Pinus sylvestris L.,0.430363864,55.83,39
NA,Pinus sylvestris L.,0.437570093,55.83,39
NA,Pinus sylvestris L.,0.428169014,55.83,39
NA,Pinus sylvestris L.,0.479733481,55.83,39
NA,Pinus sylvestris L.,0.465022624,55.83,39
NA,Pinus sylvestris L.,0.488743376,55.83,39
NA,Pinus sylvestris L.,0.462552914,55.83,39
NA,Pinus sylvestris L.,0.917098446,58.17,39
NA,Pinus sylvestris L.,0.786616162,58.17,39
NA,Pinus sylvestris L.,0.918141593,58.17,39
NA,Pinus sylvestris L.,1.005641403,58.17,39
NA,Pinus sylvestris L.,0.891072044,58.17,39
NA,Pinus sylvestris L.,0.936120488,58.17,39
NA,Pinus sylvestris L.,0.947470817,58.17,39
NA,Pinus sylvestris L.,0.669758813,58.17,39
NA,Pinus sylvestris L.,0.682481752,58.17,39
NA,Pinus sylvestris L.,1.292207792,52.33,64
NA,Pinus sylvestris L.,0.966956522,52.33,64
NA,Pinus sylvestris L.,1.082872928,52.33,64
NA,Pinus sylvestris L.,0.611688312,52.33,64
NA,Pinus sylvestris L.,0.625746799,52.33,64
NA,Pinus sylvestris L.,0.673817035,52.33,64
NA,Pinus sylvestris L.,0.680851064,52.33,64
NA,Pinus sylvestris L.,0.67079646,52.33,64
NA,Pinus sylvestris L.,0.738207547,52.33,64
NA,Pinus sylvestris L.,0.707,52.33,64
NA,Pinus sylvestris L.,0.722222222,52.33,64
NA,Pinus sylvestris L.,0.562121212,52.33,64
NA,Pinus sylvestris L.,0.572867133,52.33,64
NA,Pinus sylvestris L.,0.592604502,52.33,64
NA,Pinus sylvestris L.,0.573684211,52.33,64
NA,Pinus sylvestris L.,0.698412698,52.33,64
NA,Pinus sylvestris L.,0.82,58,97
NA,Pinus sylvestris L.,0.716666667,58,97
NA,Pinus sylvestris L.,0.639285714,58,97
NA,Pinus sylvestris L.,0.5875,58,97
NA,Pinus sylvestris L.,0.502564103,58,97
NA,Pinus sylvestris L.,0.473148148,58,97
NA,Pinus sylvestris L.,0.464705882,58,97
NA,Pinus sylvestris L.,0.492073171,58,97
NA,Pinus sylvestris L.,0.42,56.33,95.75
NA,Pinus sylvestris L.,0.505,56.33,95.75
NA,Pinus sylvestris L.,0.6,56.33,95.75
NA,Pinus sylvestris L.,0.671186441,56.33,95.75
NA,Pinus sylvestris L.,0.527932961,56.33,95.75
NA,Pinus sylvestris L.,0.544897959,56.33,95.75
NA,Pinus sylvestris L. var. mongolica,0.433478261,52.5,124.5
NA,Pinus sylvestris L.,0.506970954,49.25,16.62
NA,Pinus sylvestris L.,0.506282723,49.25,16.62
