"","PLT","LAT","LON","YEAR","IndividualNumber","treeDensity","diameterMean","SpeciesNumber","ShannonIndex","SimpsonIndex","InvSimpsonIndex","BasalArea","WeightedWoodDensity","WoodDensitySD","MinWD","MaxWD","GymnoWD","AngioWD","FiveQuantile","NintyfiveQuantile","angiospermRatio","gymnospermRatio","nonDefinedAG","dataset","genus","species","Lambda","LambdaP_Val","BlombergsK","BlombergsP_Val","PhyloSpeciesNm"
"4555","PLT_00004555",15.259041,108.114712,2009,14,323.31615078,13.3571428571429,9,1.96523704938023,0.816326530612245,5.44444444444444,2567.46659614626,0.57684016995132,0.0575678072446816,0.449,0.660259669965517,NA,0.574030443087396,0.502532631578947,0.644119455916502,1,0,0,0.176470588235294,0.117647058823529,0.705882352941177,NA,NA,NA,NA,4
"4556","PLT_00004556",15.259118,107.960443,2009,17,361.82044265,20.6470588235294,14,2.55779386010773,0.913494809688581,11.56,7747.95288191583,0.56039622600746,0.122078701390216,0.4195,0.786366,NA,0.521479957771182,0.437597975822222,0.786366,1,0,0,0.37037037037037,0.148148148148148,0.481481481481481,1.6350724436804,0.111528003801032,1.02006067281697,0.246,7
"4557","PLT_00004557",15.259195,107.886006,2009,3,66.20267514,14,3,1.09861228866811,0.666666666666667,3,482.234472326033,0.423104862975065,0.250438885144615,0.351250756621333,0.786366,NA,0.353948076458333,0.351520488605033,0.743124207645833,1,0,0,0.4,0.2,0.4,NA,NA,NA,NA,2
"4558","PLT_00004558",15.259267,108.114709,2009,29,600.46018469,14.8275862068966,16,2.61416094363035,0.915576694411415,11.8450704225352,8900.13198761988,0.575539011675408,0.105957197084117,0.351250756621333,0.775714285714286,NA,0.597290655558268,0.3827504539728,0.72314,1,0,0,0.236842105263158,0.131578947368421,0.631578947368421,7.00752885327682e-05,1,0.792384406940268,0.917000000000001,6
"4559","PLT_00004559",15.259343,107.960446,2009,17,361.82044265,19.8235294117647,15,2.67011988980682,0.927335640138408,13.7619047619048,6942.13436627005,0.584905208907612,0.104657586850774,0.38,0.786366,NA,0.580168949882624,0.42,0.7417532,1,0,0,0.413793103448276,0.275862068965517,0.310344827586207,4.57942468352433e-05,1,1.00170399813647,0.341,8
"4560","PLT_00004560",15.259421,107.886009,2009,3,66.20267514,13,3,1.09861228866811,0.666666666666667,3,418.61722109084,0.534832917152167,0.0808163348717879,0.4195,0.576472,NA,0.536119300771208,0.430685789473684,0.571960589473684,1,0,0,0,0.333333333333333,0.666666666666667,NA,NA,NA,NA,0
"4561","PLT_00004561",15.259493,108.114706,2009,21,434.81599581,18.1428571428571,13,2.33454910921257,0.870748299319728,7.73684210526316,8649.5899734961,0.498004657424219,0.0992323482147164,0.375037222222222,0.635428571428571,NA,0.463394426717303,0.375037222222222,0.63,1,0,0,0.125,0.0833333333333333,0.791666666666667,7.00752885327682e-05,1,0.916832094638426,0.472,7
"4562","PLT_00004562",15.259569,107.96045,2009,16,340.5368872,15.1875,14,2.59930192709979,0.921875,12.8,3737.70985960846,0.533133225934416,0.125385607397038,0.323333333333333,0.786366,NA,0.5031045574378,0.365833333333333,0.7455165,1,0,0,0.333333333333333,0.208333333333333,0.458333333333333,6.69946674602055e-05,1,1.00199779950804,0.402,7
"4563","PLT_00004563",15.259646,107.886012,2009,5,106.41777725,13.6,5,1.6094379124341,0.8,5,755.553033188345,0.525950595540637,0.156149363352341,0.353948076458333,0.722800234287879,NA,0.525950595540637,0.359158461166666,0.693855992704879,1,0,0,0.166666666666667,0.333333333333333,0.5,NA,NA,NA,NA,2
"4564","PLT_00004564",15.259719,108.114703,2009,24,496.93256664,13.9166666666667,17,2.75191596903112,0.930555555555556,14.4,4685.68544282918,0.534658884929193,0.103533219415562,0.38,0.722800234287879,NA,0.524458030022036,0.380239,0.706549132593644,1,0,0,0.2,0.233333333333333,0.566666666666667,0.214705295576887,0.805563969103534,0.833679423073083,0.493,9
"4565","PLT_00004565",15.259795,107.960453,2009,17,361.82044265,20.2352941176471,15,2.67011988980682,0.927335640138408,13.7619047619048,7186.39319508665,0.606459314504112,0.11142333673173,0.323333333333333,0.786366,NA,0.568730242332358,0.368666666666667,0.7263932,1,0,0,0.392857142857143,0.178571428571429,0.428571428571429,7.43453802904408e-05,1,0.904730480122915,0.847000000000001,9
"4566","PLT_00004566",15.259872,107.886015,2009,1,21.28355545,10,1,0,0,1,78.5398163397448,0.4195,NA,0.4195,0.4195,NA,0.4195,0.4195,0.4195,1,0,0,0.5,0,0.5,NA,NA,NA,NA,0
"4567","PLT_00004567",15.259944,108.1147,2009,30,621.1657083,11.7333333333333,21,2.92165765649671,0.937777777777778,16.0714285714286,4572.58810729994,0.581384002442586,0.109911296178687,0.351250756621333,0.775714285714286,NA,0.58132956532516,0.395045472222222,0.734668386516071,1,0,0,0.210526315789474,0.131578947368421,0.657894736842105,7.29681504628191e-05,1,0.588178426174726,0.456,9
"4568","PLT_00004568",15.260021,107.960456,2009,19,404.38755355,21.3157894736842,15,2.62504815873254,0.919667590027701,12.448275862069,8508.21830408456,0.55955908667589,0.0864419624612068,0.38,0.7319,NA,0.562601092549949,0.425,0.73073,1,0,0,0.321428571428571,0.142857142857143,0.535714285714286,0.740932981166924,0.76138262645853,0.745139348155729,0.316,6
"4569","PLT_00004569",15.260098,107.886018,2009,2,42.5671109,14.5,2,0.693147180559945,0.5,2,333.794219443915,0.486913434985895,0.159255468460321,0.351250756621333,0.576472,NA,0.576472,0.362511818790266,0.565210937831067,1,0,0,0.333333333333333,0.333333333333333,0.333333333333333,NA,NA,NA,NA,0
"4570","PLT_00004570",15.26017,108.114697,2009,22,455.52151942,17.5454545454545,16,2.64994879300199,0.917355371900826,12.1,8655.08776063988,0.556984506134828,0.102115066970601,0.375037222222222,0.737997066392857,NA,0.550637543594558,0.449954545454545,0.722160222573485,1,0,0,0.266666666666667,0.2,0.533333333333333,0.225795361508611,0.86236232930764,0.8461078383626,0.545,5
"4571","PLT_00004571",15.260246,107.960459,2009,20,425.671109,18.85,14,2.57984396521802,0.92,12.5,7224.87770509313,0.550347323251638,0.104675215821177,0.442122469777778,0.786366,NA,0.52760841845382,0.465931430155555,0.786366,1,0,0,0.230769230769231,0.0769230769230769,0.692307692307692,6.55510983969697e-05,1,0.626337361335044,0.893000000000001,9
"4572","PLT_00004572",15.260323,107.886021,2009,2,42.5671109,14.5,2,0.693147180559945,0.5,2,333.794219443915,0.380014606054902,0.0463522096561348,0.353948076458333,0.4195,NA,0.380014606054902,0.357225672635416,0.416222403822917,1,0,0,0,0,1,NA,NA,NA,NA,1
"4573","PLT_00004573",15.260396,108.114694,2009,21,421.60433175,15.7619047619048,16,2.68953577346799,0.925170068027211,13.3636363636364,6904.43525442697,0.605381589136614,0.128581977464937,0.323333333333333,0.737997066392857,NA,0.607054700885316,0.323333333333333,0.7319,1,0,0,0.275862068965517,0.137931034482759,0.586206896551724,0.652496524700897,0.52190522602068,0.77506433418316,0.317,8
"4574","PLT_00004574",15.260472,107.960462,2009,15,319.25333175,21.5333333333333,12,2.39590811929393,0.897777777777778,9.78260869565217,7320.69628102762,0.570122764305358,0.0833034389044076,0.452234608,0.7306,NA,0.580819860097494,0.463334018763636,0.681361768975862,1,0,0,0.347826086956522,0.391304347826087,0.260869565217391,8.03377389420994e-05,1,0.984614925796951,0.402,6
"4575","PLT_00004575",15.260622,108.114691,2009,25,501.90991875,16.32,15,2.54334766996202,0.9056,10.5932203389831,7866.54800458884,0.553224713263639,0.118108860155765,0.351250756621333,0.7319,NA,0.544440272244621,0.3936,0.7319,1,0,0,0.166666666666667,0.1,0.733333333333333,7.43453802904408e-05,1,0.830782863006699,0.932000000000001,7
"4576","PLT_00004576",15.260654,108.263,2009,5,101.5426612,8.8,3,1.05492016798614,0.64,2.77777777777778,315.730061685774,0.478252534549475,0.128306323452394,0.375037222222222,0.63,NA,0.428005029433407,0.375037222222222,0.63,1,0,0,0,0,1,NA,NA,NA,NA,3
"4577","PLT_00004577",15.260656,108.263232,2009,4,82.82209444,8,3,1.03972077083992,0.625,2.66666666666667,208.915911463721,0.448653533834586,0.0684485618851941,0.375037222222222,0.535,NA,0.448653533834586,0.381706638888889,0.517675,1,0,0,0,0,1,NA,NA,NA,NA,2
"4578","PLT_00004578",15.260659,108.263465,2009,3,62.11657083,11.3333333333333,2,0.636514168294813,0.444444444444444,1.8,312.588469032184,0.396933464544947,0.0256705967189186,0.375037222222222,0.4195,NA,0.396933464544947,0.375037222222222,0.415053722222222,1,0,0,0,0,1,NA,NA,NA,NA,1
"4579","PLT_00004579",15.260665,108.26393,2009,6,121.85119344,9.16666666666667,3,1.09861228866811,0.666666666666667,3,426.471202724814,0.541075886024146,0.115249936125242,0.375037222222222,0.63,NA,0.478157880852551,0.375037222222222,0.63,1,0,0,0,0,1,NA,NA,NA,NA,3
"4580","PLT_00004580",15.260668,108.264162,2009,4,81.23412896,9.25,3,1.03972077083992,0.625,2.66666666666667,289.811922293658,0.381014779217178,0.0866908959695241,0.351250756621333,0.535,NA,0.46108,0.351250756621333,0.517675,1,0,0,0,0.5,0.5,NA,NA,NA,NA,1
"4581","PLT_00004581",15.260673,108.264627,2009,7,142.15972568,8.57142857142857,4,1.27703425946614,0.693877551020408,3.26666666666667,427.256600888212,0.558232381414392,0.0995014946191801,0.375037222222222,0.660259669965517,NA,0.503882620736238,0.423026055555555,0.651181768975862,1,0,0,0,0.142857142857143,0.857142857142857,NA,NA,NA,NA,3
"4582","PLT_00004582",15.260676,108.26486,2009,5,101.5426612,10,3,1.05492016798614,0.64,2.77777777777778,416.261026600648,0.381135417693501,0.119932793942234,0.351250756621333,0.63,NA,0.375037222222222,0.351250756621333,0.579007444444444,1,0,0,0,0.4,0.6,NA,NA,NA,NA,2
"4583","PLT_00004583",15.260679,108.265093,2009,3,60.92559672,9,2,0.636514168294813,0.444444444444444,1.8,192.422550032375,0.637904566848135,0.0174704286001805,0.63,0.660259669965517,NA,NA,0.63,0.657233702968965,NA,NA,NA,0.4,0.2,0.4,NA,NA,NA,NA,1
"4584","PLT_00004584",15.260682,108.265325,2009,7,142.15972568,10.1428571428571,4,1.27703425946614,0.693877551020408,3.26666666666667,599.258798672253,0.501715056793359,0.118797741777405,0.375037222222222,0.63,NA,0.431859490553306,0.375037222222222,0.63,1,0,0,0,0,1,NA,NA,NA,NA,3
"4585","PLT_00004585",15.260685,108.265558,2009,5,101.5426612,8.8,4,1.33217904021012,0.72,3.57142857142857,322.013246992954,0.493243671603232,0.138250153294538,0.351250756621333,0.660259669965517,NA,0.503007444444444,0.351250756621333,0.635207735972414,1,0,0,0.166666666666667,0.5,0.333333333333333,NA,NA,NA,NA,2
"4586","PLT_00004586",15.260688,108.26579,2009,3,60.92559672,7.66666666666667,2,0.636514168294813,0.444444444444444,1.8,145.298660228528,0.417405741741742,0.0923545528103204,0.375037222222222,0.535,NA,0.417405741741742,0.375037222222222,0.519003722222222,1,0,0,0.25,0,0.75,NA,NA,NA,NA,2
"4587","PLT_00004587",15.260693,108.266255,2009,4,81.23412896,8,2,0.693147180559945,0.5,2,207.345115136926,0.360260781470155,0.0137331223177431,0.351250756621333,0.375037222222222,NA,0.375037222222222,0.351250756621333,0.375037222222222,1,0,0,0,0.5,0.5,NA,NA,NA,NA,1
"4588","PLT_00004588",15.260698,107.960465,2009,18,383.1039981,19.2222222222222,11,2.29311860148681,0.888888888888889,9,6613.05253580651,0.596220448998642,0.107653297592752,0.4195,0.775714285714286,NA,0.607368393596405,0.420099184615385,0.775714285714286,1,0,0,0.333333333333333,0.37037037037037,0.296296296296296,NA,NA,NA,NA,4
"4589","PLT_00004589",15.260705,108.267186,2009,6,121.85119344,9.83333333333333,4,1.32966134885476,0.722222222222222,3.6,476.736685182251,0.550293265477759,0.111264905535915,0.375037222222222,0.660259669965517,NA,0.461406900958466,0.415027916666666,0.660259669965517,1,0,0,0,0.333333333333333,0.666666666666667,NA,NA,NA,NA,3
"4590","PLT_00004590",15.260708,108.267418,2009,8,162.46825792,8.375,5,1.49417513828931,0.75,4,467.311907221482,0.517735190901085,0.12763536077323,0.375037222222222,0.660259669965517,NA,0.427279333649889,0.375037222222222,0.649668785477586,1,0,0,0.111111111111111,0.111111111111111,0.777777777777778,NA,NA,NA,NA,3
"4591","PLT_00004591",15.260847,108.114688,2009,34,682.5974895,13.0588235294118,23,3.03168457156874,0.94636678200692,18.6451612903226,5568.47297848791,0.518820300105891,0.114487775001145,0.375037222222222,0.775714285714286,NA,0.507541425569727,0.375037222222222,0.7197989732375,1,0,0,0.209302325581395,0.162790697674419,0.627906976744186,6.00699440593384e-05,1,0.730229614878078,0.758000000000001,12
"4592","PLT_00004592",15.260855,108.262881,2009,5,101.5426612,10.6,3,1.05492016798614,0.64,2.77777777777778,467.311907221482,0.378216314173296,0.0777711171375209,0.351250756621333,0.535,NA,0.397756573268921,0.351250756621333,0.503007444444444,1,0,0,0,0.4,0.6,NA,NA,NA,NA,2
"4593","PLT_00004593",15.260923,107.960469,2009,17,361.82044265,19.9411764705882,11,2.28237437615925,0.885813148788927,8.75757575757576,6756.78039970825,0.57992366724088,0.0897676475370599,0.430469029035336,0.775714285714286,NA,0.5731630779004,0.450093805807067,0.683350593115271,1,0,0,0.413793103448276,0.275862068965517,0.310344827586207,NA,NA,NA,NA,3
"4594","PLT_00004594",15.261073,108.114685,2009,16,321.222348,19.5,13,2.5126585295298,0.9140625,11.6363636363636,5551.19421889316,0.586592695547192,0.104388122012347,0.351250756621333,0.775714285714286,NA,0.608387175308161,0.423812689155333,0.726428571428571,1,0,0,0.407407407407407,0.222222222222222,0.37037037037037,6.75947662745319e-05,1,0.916413444125445,0.613,6
"4595","PLT_00004595",15.261081,108.262878,2009,7,142.15972568,8.57142857142857,5,1.5498260458782,0.775510204081633,4.45454545454546,430.398193541802,0.461747864852959,0.136074927239567,0.375037222222222,0.660259669965517,NA,0.395200767195767,0.375037222222222,0.651181768975862,1,0,0,0,0.142857142857143,0.857142857142857,NA,NA,NA,NA,3
"4596","PLT_00004596",15.261149,107.960472,2009,22,455.52151942,20.6818181818182,18,2.8389889331547,0.93801652892562,16.1333333333333,10218.8155039642,0.461914570974093,0.0918114062617618,0.351250756621333,0.7306,NA,0.481481171969042,0.3825,0.658621686467241,1,0,0,0.185185185185185,0.222222222222222,0.592592592592593,5.84548045671186e-05,1,0.969374739879221,0.817000000000001,6
"4597","PLT_00004597",15.261299,108.114682,2009,11,220.84036425,12.1818181818182,10,2.27186851269656,0.892561983471074,9.30769230769231,1698.03082926528,0.635805704334324,0.150488418854361,0.351250756621333,0.775714285714286,NA,0.654289271424355,0.352599416539833,0.742857142857143,1,0,0,0.0833333333333333,0.333333333333333,0.583333333333333,NA,NA,NA,NA,4
"4598","PLT_00004598",15.261307,108.262875,2009,2,40.61706448,8.5,2,0.693147180559945,0.5,2,117.02432634622,0.566461683794903,0.20168272694591,0.375037222222222,0.660259669965517,NA,0.375037222222222,0.389298344609387,0.645998547578352,1,0,0,0.333333333333333,0.333333333333333,0.333333333333333,NA,NA,NA,NA,1
"4599","PLT_00004599",15.261375,107.960475,2009,19,393.40494859,24.0526315789474,15,2.62504815873254,0.919667590027701,12.448275862069,11553.9923817399,0.513879974655065,0.116261255251026,0.430469029035336,0.775714285714286,NA,0.519487955234094,0.440957125703534,0.736281428571429,1,0,0,0.296296296296296,0.222222222222222,0.481481481481481,6.55510983995455e-05,1,0.794366438499349,0.625,7
"4600","PLT_00004600",15.261452,107.886037,2009,2,41.41104722,14,2,0.693147180559945,0.5,2,309.446876378595,0.352407728835681,0.00190729314777169,0.351250756621333,0.353948076458333,NA,0.353948076458333,0.351385622613183,0.353813210466483,1,0,0,0,0.5,0.5,NA,NA,NA,NA,1
"4601","PLT_00004601",15.261533,108.262872,2009,5,100.38198375,6.6,2,0.500402423538188,0.32,1.47058823529412,173.572994110836,0.36814883399391,0.0106376308056097,0.351250756621333,0.375037222222222,NA,0.375037222222222,0.356008049741511,0.375037222222222,1,0,0,0,0.2,0.8,NA,NA,NA,NA,1
"4602","PLT_00004602",15.261601,107.960478,2009,21,434.81599581,19.5238095238095,16,2.7144523517425,0.929705215419501,14.2258064516129,8859.29128312322,0.566945106153392,0.0785023034686719,0.351250756621333,0.660259669965517,NA,0.56852145174189,0.444888,0.660259669965517,1,0,0,0.32258064516129,0.225806451612903,0.451612903225806,2.07130988067546,0.213092874335413,1.07317748867735,0.219,7
"4603","PLT_00004603",15.261758,108.262869,2009,8,160.611174,10,5,1.55958115625988,0.78125,4.57142857142857,681.725605828985,0.41374689269087,0.119192386461324,0.351250756621333,0.63,NA,0.416689272180865,0.351250756621333,0.63,1,0,0,0,0.25,0.75,NA,NA,NA,NA,4
"4604","PLT_00004604",15.261826,107.960481,2009,24,496.93256664,18.0833333333333,17,2.73011396304093,0.927083333333333,13.7142857142857,9211.14966032527,0.58610244307566,0.0841458978956115,0.430469029035336,0.775714285714286,NA,0.598525899346318,0.447807099311111,0.721153950494827,1,0,0,0.172413793103448,0.275862068965517,0.551724137931034,7.42123912616397e-05,1,0.702554370404249,0.818000000000001,9
"4605","PLT_00004605",15.261976,108.114672,2009,1,20.30853224,6,1,0,0,1,28.2743338823081,0.348240909090909,NA,0.348240909090909,0.348240909090909,NA,NA,0.348240909090909,0.348240909090909,NA,NA,NA,0.666666666666667,0,0.333333333333333,NA,NA,NA,NA,1
"4606","PLT_00004606",15.261984,108.262866,2009,13,260.99315775,9.92307692307692,5,1.47913280742964,0.745562130177515,3.93023255813953,1065.78530773034,0.383913462346,0.0364542930635709,0.351250756621333,0.473159330818182,NA,0.397086632183249,0.351250756621333,0.440963732327273,1,0,0,0.133333333333333,0.4,0.466666666666667,NA,NA,NA,NA,2
"4607","PLT_00004607",15.262052,107.960484,2009,21,434.81599581,19.4285714285714,16,2.68953577346799,0.925170068027211,13.3636363636364,8871.85765373758,0.514544397129046,0.101183739167605,0.38,0.7319,NA,0.474332274181384,0.38,0.7114,1,0,0,0.25,0.142857142857143,0.607142857142857,7.29681504645883e-05,1,0.801593807891085,0.313,9
"4608","PLT_00004608",15.26221,108.262863,2009,1,20.07639675,10,1,0,0,1,78.5398163397448,0.351250756621333,NA,0.351250756621333,0.351250756621333,NA,NA,0.351250756621333,0.351250756621333,NA,NA,NA,0,1,0,NA,NA,NA,NA,0
"4609","PLT_00004609",15.262278,107.960488,2009,22,455.52151942,19.0909090909091,14,2.50013802636543,0.90495867768595,10.5217391304348,9115.33108439078,0.539002120693644,0.116089279982852,0.38,0.775714285714286,NA,0.540386352001839,0.38,0.718660222573485,1,0,0,0.214285714285714,0.142857142857143,0.642857142857143,6.89294592725221,0.492566346069248,1.04526745662958,0.175,5
"4610","PLT_00004610",15.262355,107.886049,2009,1,20.70552361,15,1,0,0,1,176.714586764426,0.576472,NA,0.576472,0.576472,NA,0.576472,0.576472,0.576472,1,0,0,0.5,0,0.5,NA,NA,NA,NA,0
"4611","PLT_00004611",15.262428,108.114666,2009,2,40.61706448,9,2,0.693147180559945,0.5,2,141.371669411541,0.586758848484848,0.21082206547512,0.348240909090909,0.646388333333333,NA,0.646388333333333,0.36314828030303,0.631480962121212,1,0,0,0.5,0.25,0.25,NA,NA,NA,NA,1
"4612","PLT_00004612",15.263258,107.886061,2009,3,66.20267514,11.3333333333333,3,1.09861228866811,0.666666666666667,3,318.871654339364,0.368599050327401,0.0386486080734183,0.351250756621333,0.4195,NA,0.390164608801795,0.351520488605033,0.412944807645833,1,0,0,0.4,0.2,0.4,NA,NA,NA,NA,1
"4613","PLT_00004613",15.263339,108.262848,2009,12,240.916761,9.41666666666667,4,1.32966134885476,0.722222222222222,3.6,883.572933822129,0.392169624063332,0.108578947225046,0.348240909090909,0.63,NA,0.353948076458333,0.348240909090909,0.63,1,0,0,0.142857142857143,0.142857142857143,0.714285714285714,NA,NA,NA,NA,3
"4614","PLT_00004614",15.264242,108.262837,2009,11,223.39385464,9.90909090909091,7,1.84622021932163,0.826446280991736,5.76190476190476,921.272045665207,0.582917350290426,0.0813030863816575,0.5207881,0.7306,NA,0.622085908597285,0.522392383333333,0.7306,1,0,0,0.3125,0.0625,0.625,10.0439700086025,0.00717503675393273,1.0715484935147,0.017,5
"4615","PLT_00004615",15.264468,108.262834,2009,18,365.55358032,11.1111111111111,12,2.42827363752287,0.907407407407407,10.8,2031.0396505458,0.539506072164776,0.103866951416124,0.348240909090909,0.7306,NA,0.548388225498649,0.348240909090909,0.670810719470689,1,0,0,0.1,0.3,0.6,3.83458816770661,0.418870854529992,1.09558077062644,0.034,5
"4616","PLT_00004616",15.264693,108.262831,2009,19,385.86211256,10.3684210526316,11,2.33319671428625,0.897506925207756,9.75675675675676,1728.66135763778,0.551760737856316,0.081568253617407,0.351250756621333,0.660259669965517,NA,0.55142279308114,0.412675075662133,0.660259669965517,1,0,0,0.136363636363636,0.318181818181818,0.545454545454545,NA,NA,NA,NA,4
"4617","PLT_00004617",15.264919,108.262828,2009,14,284.31945136,11.7857142857143,12,2.40364041061495,0.897959183673469,9.8,1656.40472660522,0.582443845872749,0.0635900070418713,0.473159330818182,0.7306,NA,0.580466707583368,0.506203599119697,0.684878785477586,1,0,0,0.263157894736842,0.210526315789474,0.526315789473684,5.85520775400031,0.143634970649285,1.080098236811,0.0720000000000001,6
"4618","PLT_00004618",15.265145,108.262825,2009,15,304.6279836,11.2666666666667,13,2.52321095295289,0.915555555555556,11.8421052631579,1604.56844782099,0.608157513772889,0.08859531399868,0.4195,0.786366,NA,0.586514589386457,0.452879173333333,0.716805752103672,1,0,0,0.210526315789474,0.210526315789474,0.578947368421053,7.00752885327682e-05,1,0.786079036804632,0.948000000000001,7
"4619","PLT_00004619",15.268668,145.818664,2004,29,2815.26805586,10.8081379310345,6,1.35698984908841,0.689655172413793,3.22222222222222,3104.29269994291,0.651812346436332,0.0989934266669806,0.393836257142857,0.778,NA,0.651812346436332,0.484597950126207,0.778,1,0,0,0,0.206896551724138,0.793103448275862,NA,NA,NA,NA,2
"4620","PLT_00004620",15.268668,145.818664,2015,36,3430.21908996,11.9309444444444,4,1.10142416810554,0.631172839506173,2.71129707112971,4575.21384101504,0.681946291052162,0.0605240712409118,0.6009375585,0.778,NA,0.681946291052162,0.648571428571429,0.778,1,0,0,0,0.138888888888889,0.861111111111111,NA,NA,NA,NA,2
"4621","PLT_00004621",15.268711,145.792587,2004,11,1866.50703902,7.22745454545455,2,0.655481773901393,0.462809917355372,1.86153846153846,497.029366246735,0.625968533900409,0.0318282198645158,0.6009375585,0.664023076923077,NA,0.625968533900409,0.6009375585,0.664023076923077,1,0,0,0,0,1,NA,NA,NA,NA,2
"4622","PLT_00004622",15.268711,145.792587,2015,6,770.3861334,10.8373333333333,1,0,0,1,605.51543752151,0.664023076923077,0,0.664023076923077,0.664023076923077,NA,0.664023076923077,0.664023076923077,0.664023076923077,1,0,0,0,0,1,NA,NA,NA,NA,1
"4623","PLT_00004623",15.276437,108.05898,2012,39,361.92967863,33.0589743589744,11,1.81022949613396,0.74293228139382,3.89002557544757,42561.8967177712,0.596128968620478,0.113462090169548,0.239061076923077,0.82,NA,0.62515781363504,0.445187925874126,0.780142857142857,1,0,0,0,0.153846153846154,0.846153846153846,NA,NA,NA,NA,3
"4624","PLT_00004624",15.277764,108.063046,2012,35,321.97815972,37.5285714285714,17,2.35661289080529,0.844081632653061,6.41361256544503,47499.4122277121,0.555746577935872,0.0997956651616424,0.239061076923077,0.663937186813187,NA,0.594686837294756,0.379352515942029,0.663937186813187,1,0,0,0,0.2,0.8,4.59320700410112e-05,1,1.00362109249022,0.323,7
"4625","PLT_00004625",15.278151,108.05264,2012,11,357.07503062,8.08181818181818,7,1.84622021932163,0.826446280991736,5.76190476190476,588.993644676648,0.480771671038798,0.133187817303916,0.323333333333333,0.685871058823529,NA,0.505431048317418,0.323333333333333,0.655010529411765,1,0,0,0.476190476190476,0.0952380952380952,0.428571428571429,5.06894396141471e-05,1,0.98283807569414,0.548,5
"4626","PLT_00004626",15.278394,108.055334,2012,47,376.270097861,8.37234042553191,7,1.08906374461735,0.487098234495247,1.94969108561342,2867.98349540702,0.406222198284446,0.103210345091062,0.320524232756522,0.750007146261364,NA,0.567650116351622,0.348240909090909,0.72418615842691,1,0,0,0.0408163265306122,0.183673469387755,0.775510204081633,NA,NA,NA,NA,3
"4627","PLT_00004627",15.279593,108.053159,2012,28,265.750631272,33.5964285714286,13,2.34510591417439,0.88265306122449,8.52173913043478,29912.1953582755,0.618478208213978,0.0918904843652367,0.501372363636364,0.859259111111111,NA,0.640809058887622,0.511867299521531,0.775714285714286,1,0,0,0.0344827586206897,0.172413793103448,0.793103448275862,5.86737577464304e-05,1,0.999378099612559,0.348,5
"4628","PLT_00004628",15.280011,108.061601,2012,24,226.751058576,29.4333333333333,12,2.25460363399023,0.871527777777778,7.78378378378378,19625.4978910489,0.590534718369559,0.110504622065743,0.20676,0.68699421729096,NA,0.577553703035527,0.404041479633867,0.660220719470689,1,0,0,0.04,0.24,0.72,NA,NA,NA,NA,2
"4629","PLT_00004629",15.280462,108.053984,2012,45,379.398687885,35.2333333333333,17,2.28934146491315,0.824691358024691,5.70422535211268,49856.0779568025,0.552793541411707,0.0675276532943938,0.469625263157895,0.775714285714286,NA,0.547147524470718,0.475974683253589,0.685863308232768,1,0,0,0.0217391304347826,0.347826086956522,0.630434782608696,6.10526302174425e-05,1,0.961832247077302,0.756000000000001,5
"4630","PLT_00004630",15.280579,108.051238,2012,29,236.799999264,30.1172413793103,16,2.58440072923879,0.910820451843044,11.2133333333333,32989.8801633097,0.587225401470157,0.0938940494474545,0.43,0.775714285714286,NA,0.655441547313972,0.480859665454545,0.775714285714286,1,0,0,0.0645161290322581,0.580645161290323,0.354838709677419,NA,NA,NA,NA,4
"4631","PLT_00004631",15.281131,108.060236,2012,26,221.336179116,32.1807692307692,14,2.431130629147,0.890532544378698,9.13513513513513,31206.971354526,0.502969298354242,0.165235064433712,0.239061076923077,0.724333333333333,NA,0.589746138078698,0.239061076923077,0.687814917491379,1,0,0,0.103448275862069,0.241379310344828,0.655172413793103,NA,NA,NA,NA,4
"4632","PLT_00004632",15.281198,108.065287,2012,36,306.465478776,27.4333333333333,22,2.96229227600911,0.941358024691358,17.0526315789474,30707.8586756686,0.527844083787147,0.0949721979498637,0.37,0.775714285714286,NA,0.516888749348367,0.443305066666666,0.722800234287879,1,0,0,0.0769230769230769,0.461538461538462,0.461538461538462,4.49581932522541e-05,1,0.952834192473369,0.767000000000001,9
"4633","PLT_00004633",15.281614,108.05435,2012,17,140.85547404,29.5176470588235,12,2.39470040585833,0.899653979238754,9.96551724137931,13033.1013269397,0.55642071678584,0.134104245470831,0.239061076923077,0.775714285714286,NA,0.671388910074573,0.421559842051282,0.73338304457316,1,0,0,0.0555555555555556,0.611111111111111,0.333333333333333,5.86737577464304e-05,1,0.903525532671097,0.927000000000001,5
"4634","PLT_00004634",15.282251,108.059504,2012,26,229.502090168,37.2230769230769,17,2.611212599421,0.902366863905325,10.2424242424242,36063.3316722431,0.590299619904687,0.114261643612022,0.239061076923077,0.82,NA,0.610254354359807,0.407331947828947,0.707165093207288,1,0,0,0.037037037037037,0.222222222222222,0.740740740740741,6.92878466299398e-05,1,0.957208712019116,0.61,5
"4635","PLT_00004635",15.282524,108.052169,2012,33,320.551054626,42.8909090909091,19,2.776796827854,0.923783287419651,13.1204819277108,55142.5380167593,0.556464918456196,0.12832772575001,0.239061076923077,0.859259111111111,NA,0.599831458873478,0.452498331614134,0.809132215873016,1,0,0,0,0.424242424242424,0.575757575757576,4.16114038979761e-05,1,1.01946388613735,0.408,5
