gene,log2FC,AveExpr,t_mod,pval,FDR,direction,DEG
MUSTN1,0.12623183072833033,7.268069967170104,2.0532378735630195,0.041398127411230376,0.08292692007898185,up,False
MUT,-0.4536737140644824,8.856916584747422,-4.8733324069067825,2.2830019272644105e-06,2.122138099158703e-05,down,False
MUTYH,-0.16750519104228356,6.676839776175259,-4.546275589471131,9.622572184365545e-06,7.187867678656947e-05,down,False
MVB12A,0.06530949265486363,8.221434139438145,1.4144725279054748,0.15883409546625252,0.24621496971300702,up,False
MVB12B,-0.3857097061041266,7.480377904118557,-6.58486219942929,4.2030892280690683e-10,1.5508743582503728e-08,down,False
MVD,0.025196763102531605,8.225046259123712,0.3892478532038175,0.6975218537492004,0.771832695370956,up,False
MVK,-0.19319033495983273,7.473017125082475,-3.040291514754848,0.0026914939481554895,0.008553805608903538,down,False
MVP,-0.14084252794873642,9.439822687572164,-2.3721966277623805,0.018665963720995136,0.04339590312311831,down,False
MX1,0.33792417010729636,8.037391250329897,2.425667686802889,0.016200133233713363,0.03863586528626779,up,False
MX2,0.6138270177758942,7.495080560201031,3.216768346255984,0.0015203107563585391,0.005248124643276858,up,False
MXD1,-0.0117888006982092,10.970123866335053,-0.1020466589061552,0.9188255606453642,0.9423374465787646,down,False
MXD3,0.030005215191859946,7.52288582442268,0.7789794809166242,0.43694567004374485,0.5425772216332985,up,False
MXD4,-0.03951115278329986,7.794696275726803,-1.0092928047967888,0.31409763845468597,0.42250637748242764,down,False
MXI1,-0.5024152264756836,8.124784958659793,-4.955602070751892,1.5721081374295356e-06,1.550623637230522e-05,down,False
MXRA5,2.009625798214058,9.024307634092784,9.495857609623767,8.617338243131295e-18,6.680036559604849e-15,up,True
MXRA7,0.2973420937082434,9.011983227659794,2.9959177490233366,0.0030951619447581935,0.009609952965174206,up,False
MXRA8,0.27651089745348756,9.844134129056702,3.75729909724642,0.0002274036620611614,0.0010440523755118063,up,False
MYADM,0.425153715136366,9.11393064459794,3.725482876854897,0.00025588492934176907,0.001157971025206589,up,False
MYADML,0.03941744356606769,6.768666564283505,0.9875177603691595,0.3246250126283323,0.43314982210071534,up,False
MYADML2,-0.1254876758319199,7.077829648072165,-2.7689189311212346,0.006172673766787963,0.017182247222096228,down,False
MYB,0.2338104327970374,8.712154414907216,1.3121855500504453,0.19101567770996317,0.28496681989475375,up,False
MYBBP1A,0.2555267825856191,7.789503619762887,5.459942618215287,1.453091801401421e-07,2.0975107388556892e-06,up,False
MYBL1,-0.1298066806754763,5.8290298175103095,-0.8951731791839956,0.3718093380524762,0.4805140910466121,down,False
MYBL2,0.5465502323890066,8.142195219855669,4.909808574536081,1.9360048944841746e-06,1.8491732386475535e-05,up,False
MYBPC1,-0.013165468355182064,5.135009456628866,-0.16770691216766703,0.8669894200610755,0.904857628369932,down,False
MYBPC2,-0.05413726387949147,5.729695304649486,-1.2228763887883645,0.22286720200054194,0.32183643271684376,down,False
MYBPC3,-0.020712446823996977,7.107354839170102,-0.5058870609187526,0.6135131295885519,0.7029243326383975,down,False
MYBPH,-0.15159426586627767,6.702269787948453,-3.120981953337459,0.002079200507647462,0.006859415465713086,down,False
MYBPHL,-0.013509587132664258,5.443952114448455,-0.35673133824466996,0.7216825678034744,0.7921015862012807,down,False
MYC,0.6434980817906952,8.132593929015464,6.313806768720279,1.8297318759999931e-09,5.250113973103372e-08,up,False
MYCBP,0.04219328133297928,8.322440314051546,0.9112311787033516,0.3633100475604586,0.47247509844173285,up,False
MYCBP2,0.48372778145612916,8.217166789525773,4.945968963524422,1.6426812242780522e-06,1.606742823765401e-05,up,False
MYCBPAP,-0.07221334989587636,5.365395311103094,-1.8491294231680677,0.06596820887852252,0.12140194179393574,down,False
MYCL,-0.15798739671141515,6.909322130231959,-3.337732629579187,0.0010133736051904276,0.0037159375115245314,down,False
MYCN,0.18046971087526575,6.850325117195876,2.7604978043175628,0.006327752447774074,0.017530850388193155,up,False
MYCNOS,-0.2852614408588794,5.688451813020619,-3.976171558528132,9.894184927806142e-05,0.0005166230337489297,down,False
MYCT1,0.6252759029101478,6.111210896927836,4.884186904177238,2.173899118504557e-06,2.0365146435141654e-05,up,False
MYD88,-0.13272747639904736,9.915375973180412,-2.5528054950639167,0.011459073579685872,0.028776277044248563,down,False
MYDGF,0.4102815412278069,9.2400493250567,5.929188992350597,1.3808696480395236e-08,2.871120571286128e-07,up,False
MYEF2,-0.015087370960888968,6.309564893195875,-0.19392684138285793,0.8464370785334795,0.8890237856236958,down,False
MYEOV,0.8728841507050795,7.629062010572166,5.77149627049649,3.088974257440802e-08,5.626402982093079e-07,up,False
MYF5,-0.13036419221300122,5.16747843756701,-2.5825846233206238,0.010546382974284816,0.026854227664924863,down,False
MYF6,-0.08108623369714518,5.245537721664948,-1.8101835496758132,0.07182242698709222,0.12977006694258708,down,False
MYH1,-0.11098508595507228,3.987557354309278,-3.311378416743496,0.001108082147044826,0.0040035218116447864,down,False
MYH10,0.5331617927721952,6.627153101123712,4.850791625450662,2.52674962047996e-06,2.3022185561582505e-05,up,False
MYH11,0.008655561088794173,8.70023422643299,0.04076257468173119,0.9675273033284539,0.9772387875325366,up,False
MYH13,-0.00236047201850198,5.049643819829897,-0.06411289528447693,0.9489466746862205,0.9641750506697498,down,False
MYH14,-0.19312174342494792,9.562658231695877,-1.8356832694477403,0.067942931068754,0.12411891600993742,down,False
MYH15,-0.0017677812896410572,4.94662317429897,-0.062270064864400385,0.9504121933418354,0.9650613009027078,down,False
MYH16,-0.12250110906712575,5.86643645364433,-3.3398215095722668,0.0010061993139167487,0.003694755494252037,down,False
MYH2,-0.06971181339112142,4.828588105164949,-2.0825475768851454,0.03861036699220877,0.078328226283983,down,False
MYH3,-0.1152343542832952,5.4932606944072155,-3.1410990545855553,0.0019480553567151066,0.006479321583588292,down,False
MYH4,-0.11115492445613206,4.700550977298969,-3.180896918483664,0.0017108700588768428,0.005806414561879088,down,False
MYH6,-0.07665220679650897,5.8286239505,-1.8901715504307701,0.06023341665244676,0.11275719767456903,down,False
MYH7,0.02828503734302057,6.00856532428866,0.8550819448419096,0.39356578102973583,0.5015508961935533,up,False
MYH7B,-0.12698581065380488,6.277790847737114,-3.519166722929719,0.0005398869958219174,0.0021846517988224428,down,False
MYH8,-0.11276500294820302,4.340521436118557,-3.3201069612567546,0.0010758371886008587,0.003907717112219574,down,False
MYH9,0.10325972964587926,10.596015945670102,2.2008468189489117,0.028932813026474775,0.061977532118199154,up,False
MYL1,-0.05523308607663857,4.8316243917216495,-1.4731731014040752,0.14233303983409362,0.22514150597438684,down,False
MYL10,-0.13410429638583743,5.412436649737113,-3.6124491531467657,0.00038675192307449516,0.001653921722397644,down,False
MYL12A,-0.23416470637737774,10.488314676412372,-4.252386806556567,3.292688157238978e-05,0.00020533906358340508,down,False
MYL12B,-0.15322592184460682,12.110141461804124,-3.3030003476912517,0.001139877446905785,0.004100185128375002,down,False
MYL2,-0.04679205082663884,5.2173537656701034,-1.1827711771538543,0.23835452722894476,0.3395865517287944,down,False
MYL3,-0.0987588098176495,5.927801774932989,-2.3956072797119585,0.017548313380962917,0.04132358193156195,down,False
MYL4,0.04436161187631793,5.526911995804125,0.8642636501208915,0.3885157116230663,0.49739325303868404,up,False
MYL5,-0.15236528114693737,6.940275891572164,-3.376308338214683,0.000888281491966982,0.003340033995366574,down,False
MYL6,0.05075488949787754,11.139223761288662,1.3007904626815028,0.19488080180530742,0.2896502892730416,up,False
MYL6B,0.03615800309777928,7.135809028448453,1.1139898258642087,0.2666686367655004,0.37117367614559577,up,False
MYL7,-0.06972490564746359,5.7637773143247415,-1.5898168368072623,0.11351246911336346,0.18805831093399727,down,False
MYL9,0.05513289391913467,8.93842131884536,0.5514570875845235,0.5819581268611018,0.675893481367076,up,False
MYLIP,-0.4838765668398537,7.941376181159795,-5.79354527155593,2.7624351465667016e-08,5.115342911072333e-07,down,False
MYLK,-0.15568713265169087,8.06732057092268,-1.4500951716395718,0.14865476976106978,0.233343409748912,down,False
MYLK2,-0.09215726693974968,5.950536741237113,-2.8172945287178726,0.005346739591089355,0.01520727559182005,down,False
MYLK3,-0.11774597093393524,6.059130965536083,-2.8295131952968786,0.005154693375626155,0.014750514318588134,down,False
MYLK4,-0.023994124770613467,5.418685789314434,-0.6549382204660236,0.5132871692303593,0.6147759270341192,down,False
MYLPF,-0.0795606725089879,6.182309880159793,-1.8220002998055582,0.07000247774359522,0.12711166038500843,down,False
MYNN,-0.01735526996353265,6.742002817752578,-0.3461229212041677,0.729627280772389,0.7986819066165658,down,False
MYO10,-0.06515939095295309,9.089527625103093,-0.9765933956839964,0.32999272211053754,0.4386144622546535,down,False
MYO15A,-0.08273001056553841,6.271231179891753,-2.338714193819063,0.020373417060129122,0.046587008063424584,down,False
MYO15B,-0.6487947507938703,10.001186611030928,-3.5880880121284915,0.00042222492825287443,0.0017786435374030948,down,False
MYO16,0.005104822300737943,5.751804567608247,0.15235975797378518,0.8790623196224374,0.9136251473463255,up,False
MYO18A,-0.062259991873679255,8.478579244257732,-1.6496377381544889,0.10064328664371609,0.17049616139186607,down,False
MYO18B,-0.05263731608562683,6.009218167907216,-1.3265234215546846,0.18623353600892656,0.2793899394140728,down,False
MYO19,-0.1811320169688173,8.161636173314433,-3.291293699688899,0.001185730138603871,0.004247778289184493,down,False
MYO1A,-1.0488790714841478,10.117881831041238,-3.7570377823006518,0.0002276248666163936,0.0010448411231467063,down,True
MYO1B,0.5498248151326575,9.162515260891752,3.5282394919903033,0.0005228043863585519,0.0021286500232259235,up,False
MYO1C,-0.09833216207928608,10.241984585938145,-1.9591946268020886,0.05152994337574329,0.09933488719843606,down,False
MYO1D,-0.5967967414624678,10.257253274891752,-5.2986406891576205,3.1662959648182814e-07,4.023897882693041e-06,down,False
MYO1E,0.13979919891173154,9.314469696463917,1.642223965129598,0.10217159482101305,0.1725736993354603,up,False
MYO1F,0.604561297845664,7.7672477425154645,4.182710290158247,4.3685453798419136e-05,0.0002603766323210737,up,False
MYO1G,0.3805149556596197,7.527810153984537,2.7708001479740023,0.006138505123313985,0.017102894313928963,up,False
MYO1H,0.036591019644289347,4.747086627525773,1.0311680935315586,0.3037521917688284,0.4114166143172622,up,False
MYO3A,-0.13044032823995888,4.781442239613402,-2.384991969073608,0.01804755878661603,0.042274299749646,down,False
MYO3B,0.03971711569926306,4.9899070067061855,1.0341854022537396,0.3023433314001871,0.4098496428922921,up,False
MYO5A,0.5171492812288552,6.808959326541237,3.4981518262087654,0.0005814885383611426,0.0023240858289024914,up,False
MYO5B,-0.39686419863794953,9.479461266582474,-2.9042585018535854,0.004110458262919562,0.01220497906289806,down,False
MYO5C,0.2464208681485207,8.280113139752576,1.60355566127022,0.11044690455265717,0.1839940673211786,up,False
MYO6,-0.10772080442811749,9.145612585989692,-1.036439827439536,0.30129354536586433,0.4086099277786143,down,False
MYO7A,0.10611506889851796,6.797789024427836,2.5124852707409993,0.012807256082702336,0.03166550267519073,up,False
MYO7B,-0.21548616120772301,10.024840800592784,-1.3375508403229812,0.18261663171071715,0.2750761386698864,down,False
MYO9A,-0.13166354897305155,7.129033246860825,-1.731398580407151,0.08497834709957591,0.14858914388248157,down,False
MYO9B,0.21069601874524402,8.716086198840207,3.3879591636794157,0.0008534352268125919,0.0032256648331377806,up,False
MYOC,-0.05451574141279014,4.7422612040670105,-1.384127060692651,0.16791763191405604,0.25751718311785166,down,False
MYOCD,0.3959150669799181,6.181646051701031,3.1936291776214243,0.0016408322710274603,0.00559565877042698,up,False
MYOD1,-0.021783061260570058,5.78705220684536,-0.4951776032412535,0.6210379254548428,0.7088621476544266,down,False
MYOF,1.1414078517600448,9.863496307134021,6.186240105035145,3.608612989954734e-09,9.31762379713953e-08,up,True
MYOG,-0.05664547088530547,6.733698691489691,-1.358447850829582,0.1759069698637747,0.2669277189802844,down,False
MYOM1,-0.30811451379122623,5.593721755587628,-5.742509973265922,3.576176310275291e-08,6.344412788036206e-07,down,False
MYOM2,-0.07322075913847748,5.173685458963917,-1.6583418599192337,0.09887247119403798,0.16814283460718307,down,False
MYOM3,-0.479337385463003,6.356108471463917,-5.736756892310408,3.681441891858546e-08,6.482219124657175e-07,down,False
MYOT,-0.3060104626553919,5.2359268370773195,-4.56335496266096,8.942146101355764e-06,6.733629327454235e-05,down,False
MYOZ1,0.033896933761099035,5.098497535809279,0.9014592976140635,0.3684674823680789,0.4775669189530378,up,False
MYOZ2,-0.10297519960887769,4.502837178664949,-2.932811135003821,0.003765497805978274,0.011356101269683765,down,False
MYOZ3,-0.07462083486680626,6.631336311891752,-1.5040693134180554,0.13419781522449242,0.21512137648213625,down,False
MYPN,-0.17073919954651107,5.11354495972165,-1.6516081486024101,0.10024020087494588,0.16989496897511266,down,False
MYPOP,-0.09642276238953951,7.455100054175257,-2.476406604581525,0.014131685241584568,0.03442095689976835,down,False
MYRF,0.04887459820612605,7.605114463860826,0.47065754649463604,0.6384166690840567,0.7234180432741258,up,False
MYRFL,-0.2997583839064477,7.224018852159794,-0.7037537510273332,0.48243413600389196,0.5865260822165288,down,False
MYRIP,0.07383578618393649,6.552809366701031,1.061329866384674,0.28986602494034575,0.39603287436448453,up,False
MYSM1,-0.11310745125739707,8.79205989810825,-1.8968660168900624,0.05933871378818367,0.1113627778202627,down,False
MYT1,-0.09206267727272888,5.76340034192268,-2.482623337698854,0.013895129543933427,0.03392683344481702,down,False
MYT1L,-0.04455695497410428,5.535722097453608,-1.2124896821308293,0.2268067797152072,0.3263707502041135,down,False
MYZAP,-0.760409368380027,7.306997710757732,-7.335219088093122,5.963434380105189e-12,4.539106380755638e-10,down,False
MZB1,1.1163999572034928,8.289302864701032,5.204631338716928,4.948605501515595e-07,5.852805399359636e-06,up,True
MZF1,-0.12216405590961177,7.034052304051547,-2.5437477616093087,0.011750364313043328,0.029399544974908574,down,False
MZT2A,0.08027357930920154,9.523973315948453,1.8244111551736375,0.06963589561623086,0.12661997288017487,up,False
MZT2B,0.15741952627007727,10.545582092278352,2.256067698669991,0.02518777405988256,0.05534557959729182,up,False
N4BP1,-0.10371335095983447,8.157145948108248,-1.8601991718419053,0.0643784780694204,0.11893174418922278,down,False
N4BP2,0.21430566631395198,6.609956452886598,3.0100303692358636,0.0029611146666634574,0.009271349105112842,up,False
N4BP2L1,-0.0030590991612022833,6.287825639809278,-0.03529772222456808,0.9718788118859367,0.9802236682983783,down,False
N4BP2L2,-0.08556325029175582,8.32357411566495,-1.529931672688226,0.12767065243670694,0.20679008019906875,down,False
N4BP3,-0.06124122270401777,6.676547486448454,-1.2629934646642877,0.2081149132683873,0.30534975861282077,down,False
N6AMT1,-0.22281090966701633,6.451204604711341,-4.218192376193682,3.78440223134723e-05,0.00023082997977011787,down,False
NAA10,0.13860429738214464,8.658415070458762,2.748289848156464,0.0065588458626040505,0.018074004880960105,up,False
NAA11,-0.10780151683879424,5.814306303123712,-2.3085242570134374,0.022029161539100534,0.0496325036295929,down,False
NAA15,0.30788985262209323,8.116803233010309,3.435360777643641,0.0007244185684728721,0.0028000876379996025,up,False
NAA16,0.0942672024645912,6.61233659806701,1.5014365657857456,0.13487659875962582,0.21598026911781065,up,False
NAA20,0.11152320513424918,7.179802587499999,2.2417170062036553,0.02611794614557091,0.056939815169112167,up,False
NAA25,0.15910195925581405,7.416930313030928,2.4437136276017726,0.015435598944172835,0.03708665489930363,up,False
NAA30,-0.09564063506237286,7.893309458469071,-2.9629553623289926,0.0034302506277097988,0.010485618679412998,down,False
NAA35,-0.149683218131603,8.73065705152062,-2.5963402686717814,0.010147230454566022,0.02601127001486738,down,False
NAA38,0.1251433584069801,8.513990232536083,2.6639632971356875,0.008375405471508869,0.022153183177735843,up,False
NAA40,-0.41442466974630054,7.948693990695876,-6.227072851717919,2.906260282636378e-09,7.799325659506533e-08,down,False
NAA50,0.08587729811944733,10.216486550082474,1.2657246067997252,0.2071371623524566,0.3041473109476045,up,False
NAA60,-0.3321726185628897,9.194814174319587,-6.831577465182978,1.0675548029488446e-10,4.89708924467662e-09,down,False
NAAA,-1.2885922612959817,9.241699327298969,-8.737880005837756,1.140344881121469e-15,4.306227357334947e-13,down,True
NAALAD2,-0.09221375053012881,4.4461140718659795,-2.1491498982125026,0.0328674458784579,0.06878937826521667,down,False
NAALADL1,-1.9617943858816052,8.246738767005155,-5.07238291291894,9.187877703115564e-07,9.79808622227861e-06,down,True
NAALADL2,-0.5004346309540164,6.927669481747422,-3.8125896901085112,0.00018490827540882418,0.0008739953732835058,down,False
NAB1,0.15651099096617216,6.839566684932991,2.026893174818987,0.04404872652649763,0.08733343520118558,up,False
NAB2,-0.0799311373155378,7.4198350086443305,-1.4510316485497023,0.148394102867558,0.23300342243393593,down,False
NABP1,0.2224423252600527,8.968782880613402,1.3599482375388352,0.17543244601661503,0.26640146887660476,up,False
NABP2,-0.09352884218921709,9.01955219222165,-1.7117888585078633,0.08854158886399796,0.15362561369436864,down,False
NACA,0.02381658498995698,9.851622040963917,0.6157367332578332,0.5387935786432527,0.6380617017174702,up,False
NACA2,0.0772916041823466,6.041238952494845,2.045879195727865,0.0421244350373272,0.08413349336365303,up,False
NACAD,-0.12236474398044095,6.607379955876289,-3.32510561745221,0.0010577672511233546,0.003850680678172763,down,False
NACAP1,-0.04452196951268661,6.546674884082474,-1.4511283850081174,0.14836719648541707,0.23297847360786478,down,False
NACC1,0.05395276816014949,8.98311797514433,1.131255943640578,0.2593507884288212,0.3630190046931614,up,False
NACC2,0.07815350807611132,8.104741762391752,1.936335520770939,0.054286814082247156,0.10375085923156624,up,False
NADK,-0.054196413874208815,8.514576286113403,-1.224336550277761,0.22231735794345034,0.3211959532985,down,False
NADK2,-0.003952477817126265,7.539227943680412,-0.05708555906440015,0.9545360840653743,0.9676225765653836,down,False
NADSYN1,-0.13232889011522708,9.025001081412372,-2.3468443022470575,0.01994665810754074,0.04579437400935447,down,False
NAE1,-0.1031910984947153,8.27045519706701,-1.6886990100320098,0.0928917692508418,0.15976088911799421,down,False
NAF1,-0.026271840680761827,6.491085864448453,-0.26905075950129487,0.788177963102985,0.8451272378936631,down,False
NAG18,-0.02105711307769509,3.7834488693711337,-0.5248724732135449,0.6002741017842897,0.6922613530257062,down,False
NAGA,-0.2179984184740995,8.681856932025774,-3.9628225519614175,0.00010419888113510917,0.0005380937092464356,down,False
NAGK,0.23699647629016596,9.779534458953608,2.707513405318933,0.007387233591714353,0.01993591133586722,up,False
NAGLU,0.05852789453858165,8.634441753530927,1.8352470375700882,0.06800780854085824,0.12421498766743212,up,False
NAGPA,-0.23713987615802967,7.530451756201032,-4.202313520375209,4.035930661999257e-05,0.00024371166678840173,down,False
NAGS,-0.587486522338267,8.161566738061856,-4.3271078316212135,2.4221922998011216e-05,0.00015858235468697933,down,False
NAIF1,-0.15487088205074162,6.159242096113402,-4.912664131822529,1.9111080250865786e-06,1.8278698058121157e-05,down,False
NAIP,0.2312553269291726,8.601361731494846,1.6971919570451328,0.09127199299197976,0.1574732299008825,up,False
NALCN,-0.14156782722568728,5.051614915819587,-4.0497413291504625,7.420863714698405e-05,0.00040707913093314445,down,False
NAMPT,0.9060032271775853,11.199257882304124,5.520272550210555,1.0814791262477127e-07,1.6406053861377604e-06,up,False
NANOG,-0.08308983244608825,5.9167721866907215,-1.3290232844021501,0.18540896015367228,0.27844920675873214,down,False
NANOGNB,-0.1428596509656428,4.384817319737114,-3.9477020750917498,0.00011047424794114232,0.0005666259813755364,down,False
NANOGP1,-0.08308983244608825,5.9167721866907215,-1.3290232844021501,0.18540896015367228,0.27844920675873214,down,False
NANOS1,0.004986259575050944,6.818568962685567,0.13640324192575204,0.8916446565158658,0.9232988713809134,up,False
NANOS2,-0.024181559630553018,6.523493828226805,-0.6266261576446298,0.5316446422609071,0.6317182249756365,down,False
NANOS3,-0.030666831866279942,7.433080863597937,-0.6304754273240888,0.5291292261863094,0.6294012682057535,down,False
NANP,-0.04757488097303675,6.409394448030929,-1.2924137796290935,0.1977587646289025,0.2929143028658163,down,False
NANS,0.41320825338689815,8.963087640113402,2.5556679257354613,0.011368372244939496,0.02858924579185819,up,False
NAP1L1,0.5410698430745162,8.306081987716496,3.8066092130137656,0.00018911317433935977,0.0008900904290572982,up,False
NAP1L2,-0.4550854776506341,4.4232218696082475,-7.036124142498369,3.353435747633765e-11,1.8602598251415063e-09,down,False
NAP1L3,-0.05669526400475444,4.953679932876288,-0.9913382431729169,0.32276140490023575,0.43119814450851507,down,False
NAP1L4,0.14344212871088757,8.32172266137629,2.8904869241287168,0.004286966072889429,0.012636809526539276,up,False
NAP1L5,0.22720258857452436,6.231696551525773,4.495368846684063,1.1959272921136296e-05,8.61385369425304e-05,up,False
NAPA,-0.14093510889745708,8.983930105948453,-2.447168363958194,0.015292940672197242,0.03683114676020658,down,False
NAPB,-0.016963722553378524,6.743420774015465,-0.30297233993751643,0.7622371803791622,0.8244606236754204,down,False
NAPEPLD,-0.5986005238113119,8.471653985680412,-4.284306846799919,2.8893386762788516e-05,0.00018332086704851147,down,False
NAPG,0.2047357985412237,8.527983825623712,2.5246928821151258,0.012384859528118672,0.03074335302748275,up,False
NAPRT,-0.14275063044925673,9.417543557056701,-1.864247118364477,0.06380516565990094,0.11807571926339076,down,False
NAPSA,-0.1374280117943929,6.255633108190721,-2.985044762022608,0.0032022164180820975,0.009897291814262221,down,False
NAPSB,0.03860866715856659,7.244316471015464,0.4211649059559603,0.6741032158565667,0.7526934212851163,up,False
NARF,0.16074286848837005,8.104685305273197,3.078979270530505,0.002379724332851818,0.007688927496839938,up,False
NARFL,-0.14879741777113598,7.009954069793814,-4.12858714646906,5.428401147865257e-05,0.0003119413018312679,down,False
NARR,0.41483008230549423,6.93372391128866,3.8931792290758773,0.00013621861652139052,0.0006747751425574713,up,False
NARS,-0.05257817257769659,10.24289996951031,-0.936715564661016,0.35007528103957186,0.4592170792606978,down,False
NARS2,-0.19267527450370636,7.374164588484536,-2.2422758227761843,0.02608117283671894,0.056888969775976836,down,False
NASP,0.16545865303224438,7.368332879762886,2.5553108711760935,0.011379650997701732,0.028607403667189554,up,False
NAT1,-0.21529486648149998,6.448378861329897,-2.374230776828637,0.018566420187033757,0.04322149798494087,down,False
NAT10,0.18983405900422312,8.005472812984536,2.3955737812077698,0.017549869453225415,0.04132358193156195,up,False
NAT14,0.07327549515961973,7.046406060788659,1.7577698741567322,0.08037164876541439,0.14213240144189815,up,False
NAT16,-0.0923045131501059,5.5856010855051546,-1.9061743634353128,0.05811316457312022,0.10961119653032753,down,False
NAT2,-0.791321052602008,6.958017726216495,-4.7011790523581976,4.912123260902978e-06,4.092855421525424e-05,down,False
NAT6,0.0732897625628981,6.4522844078298975,2.2849890374564725,0.023400620601720573,0.05211172323763531,up,False
NAT8,-1.7750547195258992,6.446350411711341,-6.81191566213694,1.1920282164196904e-10,5.340639977251524e-09,down,True
NAT8B,-1.6689022077690279,7.183985299809278,-5.129349050320692,7.047716774008184e-07,7.87727624841179e-06,down,True
NAT8L,-0.043769069832449325,6.638099139386598,-0.8957397236825791,0.3715073746312725,0.4802118857779657,down,False
NAT9,0.19902413514852046,7.5497635260000004,3.9023469098895354,0.00013152433835878538,0.0006544989865538123,up,False
NATD1,-0.0014018927875207865,7.729854411881444,-0.029792794804323078,0.9762630838079125,0.9833358905252323,down,False
NAV1,0.10289341909989336,7.563386822768041,1.286428020102014,0.1998343978086533,0.2952977658723628,up,False
NAV2,0.23547529894979036,7.363667402123711,3.394704702749717,0.0008338483869643317,0.0031623729984101004,up,False
NAV3,-0.028098305654861377,5.247407946731959,-0.5252820722196235,0.5999899172167524,0.6919713557691244,down,False
NAXD,-0.1582299094217774,8.067959151917526,-3.8162905053061658,0.00018235074427195596,0.0008630642768843,down,False
NAXE,-0.16991748968763432,9.079312646670104,-2.9130138496103037,0.0040017249553098485,0.011937435129064377,down,False
NBAS,-0.08434475029121913,8.354059133025773,-1.1446901311661613,0.2537548194649539,0.35683955095261205,down,False
NBEA,0.06211608843287575,5.799768694793814,0.6301259743132095,0.5293573342292169,0.6296017742938836,up,False
NBEAL1,-0.4010025135110986,8.538533319603093,-3.81541730067786,0.00018295115328315317,0.0008655185768409038,down,False
NBEAL2,0.5058306139725168,8.660242565216496,6.185411195526548,3.6244711860457687e-09,9.324415105998768e-08,up,False
NBL1,-0.1717683802140506,9.271962381309278,-3.592948489001651,0.000414911647167142,0.001750975175143395,down,False
NBN,0.49549691741596646,8.556208335974228,5.091424636575421,8.410445634164889e-07,9.097477945047821e-06,up,False
NBPF1,-0.077864283329804,11.750688693762884,-1.1488908392829706,0.25202254075691294,0.3547775836430903,down,False
NBPF10,-0.077864283329804,11.750688693762884,-1.1488908392829706,0.25202254075691294,0.3547775836430903,down,False
NBPF11,-0.077864283329804,11.750688693762884,-1.1488908392829706,0.25202254075691294,0.3547775836430903,down,False
NBPF12,-0.077864283329804,11.750688693762884,-1.1488908392829706,0.25202254075691294,0.3547775836430903,down,False
NBPF14,-0.077864283329804,11.750688693762884,-1.1488908392829706,0.25202254075691294,0.3547775836430903,down,False
NBPF15,-0.077864283329804,11.750688693762884,-1.1488908392829706,0.25202254075691294,0.3547775836430903,down,False
NBPF19,-0.077864283329804,11.750688693762884,-1.1488908392829706,0.25202254075691294,0.3547775836430903,down,False
NBPF20,-0.077864283329804,11.750688693762884,-1.1488908392829706,0.25202254075691294,0.3547775836430903,down,False
NBPF22P,-0.22488020415116594,6.413223055670103,-2.37188722405556,0.01868114592252536,0.043406371657252314,down,False
NBPF25P,-0.077864283329804,11.750688693762884,-1.1488908392829706,0.25202254075691294,0.3547775836430903,down,False
NBPF3,-0.077864283329804,11.750688693762884,-1.1488908392829706,0.25202254075691294,0.3547775836430903,down,False
NBPF4,-0.22488020415116594,6.413223055670103,-2.37188722405556,0.01868114592252536,0.043406371657252314,down,False
NBPF6,-0.22488020415116594,6.413223055670103,-2.37188722405556,0.01868114592252536,0.043406371657252314,down,False
NBPF7,-0.07849751294714391,5.0176850801443305,-2.3764569441935333,0.018458016777768076,0.04305824589339629,down,False
NBPF8,-0.077864283329804,11.750688693762884,-1.1488908392829706,0.25202254075691294,0.3547775836430903,down,False
NBPF9,-0.077864283329804,11.750688693762884,-1.1488908392829706,0.25202254075691294,0.3547775836430903,down,False
NBR1,-0.45108811100581114,9.175114192860825,-5.548921927853473,9.392301633221968e-08,1.460433842924595e-06,down,False
NBR2,-0.06901177386363955,8.554372326448453,-0.8838382981701342,0.3778829316317853,0.4866977498762022,down,False
NCALD,0.6226977224830863,6.5793639571134035,7.5521337551907575,1.66437999698184e-12,1.6294742498229153e-10,up,False
NCAM1,0.09864279981448387,6.289309492701032,1.1349217825559026,0.25781531817440534,0.3612762927197766,up,False
NCAM2,0.02375223444872887,5.060173504634021,0.3952789006814195,0.6930735181650725,0.7680056100505023,up,False
NCAN,-0.044668975447146764,6.368811605242268,-1.0080842237378167,0.3146759410039512,0.4230820278067309,down,False
NCAPD2,0.24226800623678635,8.918885041989691,3.634267950058506,0.000357381662476051,0.001550136140609476,up,False
NCAPD3,0.13532898968023233,7.661565311221649,2.083453437641617,0.038526832350623076,0.07819626871279645,up,False
NCAPG,0.4625547781368953,7.14667412871134,4.192917639586023,4.1922130144394925e-05,0.00025178281345172377,up,False
NCAPG2,0.42744763955391374,6.475414299211341,4.9520095618292395,1.598076816748842e-06,1.5740349531340366e-05,up,False
NCAPH,0.45196456688584075,7.468447557706186,4.3997325186686895,1.7904780779460427e-05,0.00012269358364978925,up,False
NCAPH2,-0.018147793475688623,7.124382701268041,-0.593477543227573,0.5535563348160891,0.6506617649022198,down,False
NCBP1,-0.15700743544080353,9.24698830451031,-2.700658236411209,0.007535438544700189,0.0202893174731187,down,False
