gene,log2FC,AveExpr,t_mod,pval,FDR,direction,DEG
EHD3,-0.6563364336085405,4.3292495597115043e-16,-4.905395490537364,2.0973044638929214e-06,1.3078382976633556e-05,down,False
EHD4,0.5457431793620078,5.594531665988219e-16,4.564422489499243,9.32473464399077e-06,4.940366798995718e-05,up,False
EHF,-0.9478820890601799,1.0469589193113208e-15,-5.209330636652121,5.212967160904725e-07,3.814602800635624e-06,down,False
EHHADH,0.28228500571047044,-5.904649829291336e-16,1.5716311704372075,0.11781590065630554,0.17734209716026927,up,False
EHMT1,0.04118051098664102,7.54207373153179e-16,0.31335193191533756,0.7543809888068874,0.8084361505878253,up,False
EHMT2,0.5628334161437738,-3.1756099922239115e-16,2.9527987809053506,0.0035751119016395093,0.008920218827852489,up,False
EI24,-0.47841335730804313,7.442835919274792e-17,-4.9145287916131215,2.013066023747523e-06,1.264707911548241e-05,down,False
EID1,-0.3244881209268427,-5.898447466025273e-16,-2.382319735629299,0.018260445233399467,0.03592271870911294,down,False
EIF1,-0.2066599246025219,6.326410531383574e-16,-2.55615671430073,0.011420830783005683,0.02413021630426729,down,False
EIF1AX,0.0930293748511717,-1.0066435580819157e-15,1.011353974752908,0.3132228757020528,0.4003879708172094,up,False
EIF1AY,-0.08614212971901927,-1.1536395674875927e-16,-0.8503458683533406,0.39627772822292484,0.48491064981974774,down,False
EIF1B,-0.044072077161810885,-6.053506547676831e-16,-0.39011077885362305,0.696922088959533,0.761510906740671,down,False
EIF2AK1,0.5616079531711675,-6.171351449732015e-16,5.9701699376902555,1.25947596372302e-08,1.3305261242415372e-07,up,False
EIF2AK2,1.2761116635186118,7.641311543788787e-16,10.216914359321686,1.441112743186772e-19,9.102904379373023e-18,up,False
EIF2AK3,0.31269925907392004,-3.324466710609407e-16,2.6192909500691446,0.009573258890489083,0.02071855123982823,up,False
EIF2B1,0.06095910933819121,1.4017340981300858e-16,0.7448836197481287,0.4573266118610798,0.544779042915617,up,False
EIF2B2,0.0534713607466657,2.5677783921498035e-16,0.6044026658290814,0.5463472850423333,0.6279362451165349,up,False
EIF2B4,-0.22827905710012303,3.113586359563288e-16,-2.285756608962538,0.023449864399776876,0.04457777902661467,down,False
EIF2B5,0.48864383895931474,-5.972875825218021e-16,5.466150365893361,1.5392676079755998e-07,1.2739451058269204e-06,up,False
EIF2D,-0.1800269368072839,6.549695608961817e-16,-1.8878351163987364,0.06067887656497248,0.10071289097393867,down,False
EIF2S1,0.2588413201750769,-2.77245637992986e-16,2.3717348908285185,0.01877495769759526,0.036810149451814704,up,False
EIF2S3,0.1582608402773004,8.435214041844765e-17,1.4576695829807664,0.14669756980506735,0.2135391132529643,up,False
EIF3A,-0.2942293294745725,-3.4609187024627787e-16,-3.0579688720296883,0.002573202085845983,0.006705837244238643,down,False
EIF3B,0.37042590821137866,-1.3874686626181427e-15,3.827772728405435,0.00017901334737908058,0.0006595200114531191,up,False
EIF3C,0.060512917978418373,-8.894188923533377e-16,0.409865615249903,0.6823984700023981,0.748863061283575,up,False
EIF3CL,-0.08739870471485552,-9.43999689094686e-16,-0.5871127161013333,0.5578736117243159,0.6387149887801593,down,False
EIF3D,0.07967880562048343,-5.085937878171108e-16,0.5930456417801683,0.5539050173380968,0.6348868057887118,up,False
EIF3E,-0.11171070030192118,9.427592164414737e-17,-1.0484392999616863,0.2958608890427589,0.38208051888985956,down,False
EIF3F,-0.4618121444486195,2.2483566839475933e-16,-4.396242251847125,1.8922335052374313e-05,9.128697531598547e-05,down,False
EIF3G,-0.4623214572811548,-2.108803510461191e-17,-3.395858349621683,0.0008440925051928632,0.0025539178247485296,down,False
EIF3H,-0.16678660713638427,5.01150951897836e-16,-1.8071342740972614,0.07243374679781871,0.1169434256670915,down,False
EIF3I,-0.288657059731271,-8.435214041844765e-16,-2.032296591510073,0.0436130338337037,0.07597692132990594,down,False
EIF3J,-0.2457711166654747,-6.782284231439155e-16,-2.2599984012413104,0.02503583377813987,0.04717339251766663,down,False
EIF3K,-0.2807881642941362,7.54207373153179e-16,-2.766863870488854,0.006259149427822429,0.014416677408859425,down,False
EIF3L,-0.35877997500268977,5.470484400666973e-16,-4.744484069646211,4.280900823540147e-06,2.4839820057009963e-05,down,False
EIF3M,-0.2826035411025046,1.3338182203667033e-15,-2.3806259068932065,0.018341933561594376,0.03605393615759385,down,False
EIF4A1,0.0348328233118753,-1.838380472060874e-15,0.2976165971175125,0.7663436441573278,0.8182490242579308,up,False
EIF4A3,0.2535496959388266,3.349276163673657e-17,2.313928780830008,0.021816607532837144,0.0419042480593694,up,False
EIF4B,-0.5921965974307598,-5.389853678208162e-16,-5.45229397824732,1.645607476827397e-07,1.352771459878813e-06,down,False
EIF4E,-0.38052482961527473,1.761471167561701e-16,-3.2128123031332274,0.0015609272948522836,0.004345651532257465,down,False
EIF4E2,-0.2335855248036254,7.678525723385161e-16,-2.652550989804529,0.008712188309514129,0.019132268865308676,down,False
EIF4EBP1,0.905011931283497,3.0763721799669144e-16,6.131335462015224,5.495809093187431e-09,6.32666748395165e-08,up,False
EIF4EBP3,-0.43066032183805214,-4.564939363821873e-16,-3.886742655510251,0.00014331490585965009,0.0005430997877945272,down,False
EIF4ENIF1,-0.05766645840534568,5.780602563970089e-16,-0.5979060101203479,0.5506642880714634,0.6320041739671635,down,False
EIF4G1,0.068542851295561,-1.1908537470839667e-15,0.5190326410149804,0.604384126387399,0.6806509824285248,up,False
EIF4G2,-0.024726325699364726,-5.582126939456095e-16,-0.3102113053892632,0.7567639854594239,0.8104813974115643,down,False
EIF4H,-0.12939894970594223,-7.039682306980741e-17,-1.2476976164039826,0.2137843818877672,0.29146112721916456,down,False
EIF5,0.15104977515044377,2.8530871023886706e-16,1.1112806340305046,0.2679496857167087,0.3521570256537641,up,False
