,RawName,Family,Genus,Species,Binomial,WoodDensity,WD_Level,A_G,AG_Level
6272,Croton celtidifolius,Euphorbiaceae,Croton,celtidifolius,Croton celtidifolius,0.491718908,genus,NA,dataset
6273,Croton cuneatus,Euphorbiaceae,Croton,cuneatus,Croton cuneatus,0.41,species,NA,dataset
6274,Croton draco,Euphorbiaceae,Croton,draco,Croton draco,0.385344064,species,NA,dataset
6275,Croton eluteria,Euphorbiaceae,Croton,eluteria,Croton eluteria,0.491718908,genus,NA,dataset
6276,Croton erythrostachys,Euphorbiaceae,Croton,erythrostachys,Croton erythrostachys,0.491718908,genus,NA,dataset
6277,Croton flavens,Euphorbiaceae,Croton,flavens,Croton flavens,0.491718908,genus,NA,dataset
6278,Croton floribundus,Euphorbiaceae,Croton,floribundus,Croton floribundus,0.421428571,species,NA,dataset
6279,Croton fragilis,Euphorbiaceae,Croton,fragilis,Croton fragilis,0.491718908,genus,NA,dataset
6280,Croton haumanianus,Euphorbiaceae,Croton,haumanianus,Croton haumanianus,0.491718908,genus,NA,dataset
6281,Croton joufra,Euphorbiaceae,Croton,joufra,Croton joufra,0.491718908,genus,NA,dataset
6282,Croton laevifolius,Euphorbiaceae,Croton,laevifolius,Croton laevifolius,0.43,species,NA,dataset
6283,Croton lanjouwensis,Euphorbiaceae,Croton,lanjouwensis,Croton lanjouwensis,0.62,species,NA,dataset
6284,Croton lechleri,Euphorbiaceae,Croton,lechleri,Croton lechleri,0.491718908,genus,NA,dataset
6285,Croton levatii,Euphorbiaceae,Croton,levatii,Croton levatii,0.491718908,genus,NA,dataset
6286,Croton longiracemosus,Euphorbiaceae,Croton,longiracemosus,Croton longiracemosus,0.491718908,genus,NA,dataset
6287,Croton macradenis,Euphorbiaceae,Croton,macradenis,Croton macradenis,0.491718908,genus,NA,dataset
6288,Croton macrobothrys,Euphorbiaceae,Croton,macrobothrys,Croton macrobothrys,0.498287505,species,NA,dataset
6289,Croton macrostachyus,Euphorbiaceae,Croton,macrostachyus,Croton macrostachyus,0.491202213,species,NA,dataset
6290,Croton malabaricus,Euphorbiaceae,Croton,malabaricus,Croton malabaricus,0.491718908,genus,NA,dataset
6291,Croton matourensis,Euphorbiaceae,Croton,matourensis,Croton matourensis,0.424978333,species,NA,dataset
6292,Croton mayumbensis,Euphorbiaceae,Croton,mayumbensis,Croton mayumbensis,0.491718908,genus,NA,dataset
6293,Croton mongue,Euphorbiaceae,Croton,mongue,Croton mongue,0.491718908,genus,NA,dataset
6294,Croton mubango,Euphorbiaceae,Croton,mubango,Croton mubango,0.491718908,genus,NA,dataset
6295,Croton myriaster,Euphorbiaceae,Croton,myriaster,Croton myriaster,0.491718908,genus,NA,dataset
6296,Croton niveus,Euphorbiaceae,Croton,niveus,Croton niveus,0.491718908,genus,NA,dataset
6297,Croton oblongifolium,Euphorbiaceae,Croton,oblongifolium,Croton oblongifolium,0.491718908,genus,NA,dataset
6298,Croton palanostigma,Euphorbiaceae,Croton,palanostigma,Croton palanostigma,0.491718908,genus,NA,dataset
6299,Croton panamensis,Euphorbiaceae,Croton,panamensis,Croton panamensis,0.491718908,genus,NA,dataset
6300,Croton piptocalyx,Euphorbiaceae,Croton,piptocalyx,Croton piptocalyx,0.491718908,genus,NA,dataset
6301,Croton poecilanthus,Euphorbiaceae,Croton,poecilanthus,Croton poecilanthus,0.6,species,NA,dataset
6302,Croton potabilis,Euphorbiaceae,Croton,potabilis,Croton potabilis,0.491718908,genus,NA,dataset
6303,Croton pseudoniveus,Euphorbiaceae,Croton,pseudoniveus,Croton pseudoniveus,0.491718908,genus,NA,dataset
6304,Croton pseudopulchellus,Euphorbiaceae,Croton,pseudopulchellus,Croton pseudopulchellus,0.491718908,genus,NA,dataset
6305,Croton pynaertii,Euphorbiaceae,Croton,pynaertii,Croton pynaertii,0.491718908,genus,NA,dataset
6306,Croton reflexifolius,Euphorbiaceae,Croton,reflexifolius,Croton reflexifolius,0.491718908,genus,NA,dataset
6307,Croton sampatik,Euphorbiaceae,Croton,sampatik,Croton sampatik,0.491718908,genus,NA,dataset
6308,Croton sapiifolius,Euphorbiaceae,Croton,sapiifolius,Croton sapiifolius,0.491718908,genus,NA,dataset
6309,Croton schiedeanus,Euphorbiaceae,Croton,schiedeanus,Croton schiedeanus,0.53,species,NA,dataset
6310,Croton smithianus,Euphorbiaceae,Croton,smithianus,Croton smithianus,0.439,species,NA,dataset
6311,Croton sphaerocarpus,Euphorbiaceae,Croton,sphaerocarpus,Croton sphaerocarpus,0.491718908,genus,NA,dataset
6312,Croton sppAnchicay1,Euphorbiaceae,Croton,,Croton,0.652,species,NA,dataset
6313,Croton sppBRi1,Euphorbiaceae,Croton,,Croton,0.652,species,NA,dataset
6314,Croton sppBRii1,Euphorbiaceae,Croton,,Croton,0.652,species,NA,dataset
6315,Croton sppCDi1,Euphorbiaceae,Croton,,Croton,0.652,species,NA,dataset
6316,Croton sppCalabate1,Euphorbiaceae,Croton,,Croton,0.652,species,NA,dataset
6317,Croton sppCedral1,Euphorbiaceae,Croton,,Croton,0.652,species,NA,dataset
6318,Croton sppChamela41,Euphorbiaceae,Croton,,Croton,0.652,species,NA,dataset
6319,Croton sppChamela42,Euphorbiaceae,Croton,,Croton,0.652,species,NA,dataset
6320,Croton sppChaquima1,Euphorbiaceae,Croton,,Croton,0.652,species,NA,dataset
6321,Croton sppFPnet1,Euphorbiaceae,Croton,,Croton,0.652,species,NA,dataset
6322,Croton sppGA1,Euphorbiaceae,Croton,,Croton,0.652,species,NA,dataset
6323,Croton sppGT1,Euphorbiaceae,Croton,,Croton,0.652,species,NA,dataset
6324,Croton sppIncahuar1,Euphorbiaceae,Croton,,Croton,0.652,species,NA,dataset
6325,Croton sppKennedy1,Euphorbiaceae,Croton,,Croton,0.652,species,NA,dataset
6326,Croton sppManaure1,Euphorbiaceae,Croton,,Croton,0.652,species,NA,dataset
6327,Croton sppManaus1,Euphorbiaceae,Croton,,Croton,0.652,species,NA,dataset
6328,Croton sppMishws1,Euphorbiaceae,Croton,,Croton,0.652,species,NA,dataset
6329,Croton sppPE1,Euphorbiaceae,Croton,,Croton,0.652,species,NA,dataset
6330,Croton sppPacific1,Euphorbiaceae,Croton,,Croton,0.652,species,NA,dataset
6331,Croton sppPande1,Euphorbiaceae,Croton,,Croton,0.652,species,NA,dataset
6332,Croton sppPande2,Euphorbiaceae,Croton,,Croton,0.652,species,NA,dataset
6333,Croton sppPerinet1,Euphorbiaceae,Croton,,Croton,0.652,species,NA,dataset
6334,Croton sppPerinet2,Euphorbiaceae,Croton,,Croton,0.652,species,NA,dataset
6335,Croton sppQuiapaca1,Euphorbiaceae,Croton,,Croton,0.652,species,NA,dataset
6336,Croton sppRAINFOR1,Euphorbiaceae,Croton,,Croton,0.652,species,NA,dataset
6337,Croton sppSCA1,Euphorbiaceae,Croton,,Croton,0.652,species,NA,dataset
6338,Croton sppSCA2,Euphorbiaceae,Croton,,Croton,0.652,species,NA,dataset
6339,Croton sppTEAM1,Euphorbiaceae,Croton,,Croton,0.652,species,NA,dataset
6340,Croton sppTarapoto1,Euphorbiaceae,Croton,,Croton,0.652,species,NA,dataset
6341,Croton sppZA1,Euphorbiaceae,Croton,,Croton,0.652,species,NA,dataset
6342,Croton sylvaticus,Euphorbiaceae,Croton,sylvaticus,Croton sylvaticus,0.491718908,genus,NA,dataset
6343,Croton tessmannii,Euphorbiaceae,Croton,tessmannii,Croton tessmannii,0.397997433,species,NA,dataset
6344,Croton tiglium,Euphorbiaceae,Croton,tiglium,Croton tiglium,0.491718908,genus,NA,dataset
6345,Croton urucurana,Euphorbiaceae,Croton,urucurana,Croton urucurana,0.528,species,NA,dataset
6346,Crotonogyne manniana,Euphorbiaceae,Crotonogyne,manniana,Crotonogyne manniana,0.585594451,dataset,NA,dataset
6347,Crotonogyne preussii,Euphorbiaceae,Crotonogyne,preussii,Crotonogyne preussii,0.585594451,dataset,NA,dataset
6348,Crudia amazonica,Fabaceae,Crudia,amazonica,Crudia amazonica,0.835,species,a,family
6349,Crudia aromatica,Fabaceae,Crudia,aromatica,Crudia aromatica,0.93,species,a,family
6350,Crudia curtisii,Fabaceae,Crudia,curtisii,Crudia curtisii,0.8125,species,a,family
6351,Crudia gabonensis,Fabaceae,Crudia,gabonensis,Crudia gabonensis,0.783875493,genus,a,family
6352,Crudia glaberrima,Fabaceae,Crudia,glaberrima,Crudia glaberrima,0.77625,species,a,family
6353,Crudia havilandii,Fabaceae,Crudia,havilandii,Crudia havilandii,0.783875493,genus,a,family
6354,Crudia oblonga,Fabaceae,Crudia,oblonga,Crudia oblonga,0.783875493,genus,a,family
6355,Crudia senegalensis,Fabaceae,Crudia,senegalensis,Crudia senegalensis,0.783875493,genus,a,family
6356,Crudia sppGA1,Fabaceae,Crudia,,Crudia,0.783875493,genus,a,family
6357,Crudia sppRAINFOR1,Fabaceae,Crudia,,Crudia,0.783875493,genus,a,family
6358,Crudia sppSL1,Fabaceae,Crudia,,Crudia,0.783875493,genus,a,family
6359,Crudia sppTEAM1,Fabaceae,Crudia,,Crudia,0.783875493,genus,a,family
6360,Cryosophila argentea,Arecaceae,Cryosophila,argentea,Cryosophila argentea,0.4,genus,NA,dataset
6361,Cryosophila guagara,Arecaceae,Cryosophila,guagara,Cryosophila guagara,0.4,genus,NA,dataset
6362,Cryosophila warscewiczii,Arecaceae,Cryosophila,warscewiczii,Cryosophila warscewiczii,0.4,species,NA,dataset
6363,Cryptocarya acuminata,Lauraceae,Cryptocarya,acuminata,Cryptocarya acuminata,0.582393995,genus,a,family
6364,Cryptocarya ainikini,Lauraceae,Cryptocarya,ainikinii,Cryptocarya ainikinii,0.582393995,genus,a,family
6365,Cryptocarya angulata,Lauraceae,Cryptocarya,angulata,Cryptocarya angulata,0.658609993,species,a,family
6366,Cryptocarya aristata,Lauraceae,Cryptocarya,aristata,Cryptocarya aristata,0.52,species,a,family
6367,Cryptocarya aschersoniana,Lauraceae,Cryptocarya,aschersoniana,Cryptocarya aschersoniana,0.606109475,species,a,family
6368,Cryptocarya bitriplinervia,Lauraceae,Cryptocarya,bitriplinervia,Cryptocarya bitriplinervia,0.582393995,genus,a,family
6369,Cryptocarya cinnamonifolia,Lauraceae,Cryptocarya,cinnamomifolia,Cryptocarya cinnamomifolia,0.582393995,genus,a,family
6370,Cryptocarya concinna,Lauraceae,Cryptocarya,concinna,Cryptocarya concinna,0.582393995,genus,a,family
6371,Cryptocarya cordata,Lauraceae,Cryptocarya,cordata,Cryptocarya cordata,0.582393995,genus,a,family
6372,Cryptocarya corrugata,Lauraceae,Cryptocarya,corrugata,Cryptocarya corrugata,0.67301,species,a,family
6373,Cryptocarya crassifolia,Lauraceae,Cryptocarya,crassifolia,Cryptocarya crassifolia,0.582393995,genus,a,family
6374,Cryptocarya crassinervia,Lauraceae,Cryptocarya,crassinervia,Cryptocarya crassinervia,0.4865,species,a,family
6375,Cryptocarya crassinerviopsis,Lauraceae,Cryptocarya,crassinerviopsis,Cryptocarya crassinerviopsis,0.582393995,genus,a,family
6376,Cryptocarya crytocarya,Lauraceae,Cryptocarya,,Cryptocarya,0.5525,species,a,family
6377,Cryptocarya elegans,Lauraceae,Cryptocarya,elegans,Cryptocarya elegans,0.582393995,genus,a,family
6378,Cryptocarya elliptica,Lauraceae,Cryptocarya,elliptica,Cryptocarya elliptica,0.59,species,a,family
6379,Cryptocarya erythroxylon,Lauraceae,Cryptocarya,erythroxylon,Cryptocarya erythroxylon,0.584896,species,a,family
6380,Cryptocarya ferrea,Lauraceae,Cryptocarya,ferrea,Cryptocarya ferrea,0.58,species,a,family
6381,Cryptocarya fusca,Lauraceae,Cryptocarya,fusca,Cryptocarya fusca,0.582393995,genus,a,family
6382,Cryptocarya glaucescens,Lauraceae,Cryptocarya,glaucescens,Cryptocarya glaucescens,0.563827333,species,a,family
6383,Cryptocarya gracilis,Lauraceae,Cryptocarya,gracilis,Cryptocarya gracilis,0.582393995,genus,a,family
6384,Cryptocarya griffithiana,Lauraceae,Cryptocarya,griffithiana,Cryptocarya griffithiana,0.55,species,a,family
6385,Cryptocarya guillauminii,Lauraceae,Cryptocarya,guillauminii,Cryptocarya guillauminii,0.582393995,genus,a,family
6386,Cryptocarya hornei,Lauraceae,Cryptocarya,hornei,Cryptocarya hornei,0.582393995,genus,a,family
6387,Cryptocarya hypoglauca,Lauraceae,Cryptocarya,hypoglauca,Cryptocarya hypoglauca,0.663,species,a,family
6388,Cryptocarya hypospodia,Lauraceae,Cryptocarya,hypospodia,Cryptocarya hypospodia,0.59406,species,a,family
6389,Cryptocarya infectoria,Lauraceae,Cryptocarya,infectoria,Cryptocarya infectoria,0.582393995,genus,a,family
6390,Cryptocarya kunstleri,Lauraceae,Cryptocarya,,Cryptocarya,0.5525,species,a,family
6391,Cryptocarya lenticellata,Lauraceae,Cryptocarya,lenticellata,Cryptocarya lenticellata,0.582393995,genus,a,family
6392,Cryptocarya longifolia,Lauraceae,Cryptocarya,longifolia,Cryptocarya longifolia,0.582393995,genus,a,family
6393,Cryptocarya louvelii,Lauraceae,Cryptocarya,louvelii,Cryptocarya louvelii,0.730334828,species,a,family
6394,Cryptocarya lucida,Lauraceae,Cryptocarya,lucida,Cryptocarya lucida,0.582393995,genus,a,family
6395,Cryptocarya macdonaldii,Lauraceae,Cryptocarya,macdonaldii,Cryptocarya macdonaldii,0.582393995,genus,a,family
6396,Cryptocarya mackinonium,Lauraceae,Cryptocarya,,Cryptocarya,0.5525,species,a,family
6397,Cryptocarya macrodesme,Lauraceae,Cryptocarya,macrodesme,Cryptocarya macrodesme,0.582393995,genus,a,family
6398,Cryptocarya mandioccana,Lauraceae,Cryptocarya,mandioccana,Cryptocarya mandioccana,0.582393995,genus,a,family
6399,Cryptocarya medicinalis,Lauraceae,Cryptocarya,medicinalis,Cryptocarya medicinalis,0.582393995,genus,a,family
6400,Cryptocarya meisneriana,Lauraceae,Cryptocarya,meisneriana,Cryptocarya meisneriana,0.582393995,genus,a,family
6401,Cryptocarya microneura,Lauraceae,Cryptocarya,microneura,Cryptocarya microneura,0.688866667,species,a,family
6402,Cryptocarya myristac,Lauraceae,Cryptocarya,,Cryptocarya,0.5525,species,a,family
6403,Cryptocarya odorata,Lauraceae,Cryptocarya,odorata,Cryptocarya odorata,0.57,species,a,family
6404,Cryptocarya oubatchensis,Lauraceae,Cryptocarya,oubatchensis,Cryptocarya oubatchensis,0.582393995,genus,a,family
6405,Cryptocarya ovalifolia,Lauraceae,Cryptocarya,ovalifolia,Cryptocarya ovalifolia,0.558151803,species,a,family
6406,Cryptocarya parinarioides,Lauraceae,Cryptocarya,parinarioides,Cryptocarya parinarioides,0.582393995,genus,a,family
6407,Cryptocarya pluricostata,Lauraceae,Cryptocarya,pluricostata,Cryptocarya pluricostata,0.582393995,genus,a,family
6408,Cryptocarya riedeliana,Lauraceae,Cryptocarya,riedeliana,Cryptocarya riedeliana,0.582393995,genus,a,family
6409,Cryptocarya rigida,Lauraceae,Cryptocarya,rigida,Cryptocarya rigida,0.619946667,species,a,family
6410,Cryptocarya rigidifolia,Lauraceae,Cryptocarya,rigidifolia,Cryptocarya rigidifolia,0.582393995,genus,a,family
6411,Cryptocarya rugulosa,Lauraceae,Cryptocarya,rugulosa,Cryptocarya rugulosa,0.582393995,genus,a,family
6412,Cryptocarya saligna,Lauraceae,Cryptocarya,saligna,Cryptocarya saligna,0.582393995,genus,a,family
6413,Cryptocarya scortechinii,Lauraceae,Cryptocarya,scortechinii,Cryptocarya scortechinii,0.582393995,genus,a,family
6414,Cryptocarya sppBRi1,Lauraceae,Cryptocarya,,Cryptocarya,0.5525,species,a,family
6415,Cryptocarya sppBaitete1,Lauraceae,Cryptocarya,,Cryptocarya,0.5525,species,a,family
6416,Cryptocarya sppCamorin1,Lauraceae,Cryptocarya,,Cryptocarya,0.5525,species,a,family
6417,Cryptocarya sppCamorin2,Lauraceae,Cryptocarya,,Cryptocarya,0.5525,species,a,family
6418,Cryptocarya sppCuevas1,Lauraceae,Cryptocarya,,Cryptocarya,0.5525,species,a,family
6419,Cryptocarya sppDavies1,Lauraceae,Cryptocarya,,Cryptocarya,0.5525,species,a,family
6420,Cryptocarya sppGentry1,Lauraceae,Cryptocarya,,Cryptocarya,0.5525,species,a,family
6421,Cryptocarya sppNC1,Lauraceae,Cryptocarya,,Cryptocarya,0.5525,species,a,family
6422,Cryptocarya sppNC2,Lauraceae,Cryptocarya,,Cryptocarya,0.5525,species,a,family
6423,Cryptocarya sppNC3,Lauraceae,Cryptocarya,,Cryptocarya,0.5525,species,a,family
6424,Cryptocarya sppNC4,Lauraceae,Cryptocarya,,Cryptocarya,0.5525,species,a,family
6425,Cryptocarya sppNewcaldo1,Lauraceae,Cryptocarya,,Cryptocarya,0.5525,species,a,family
6426,Cryptocarya sppNosymang1,Lauraceae,Cryptocarya,,Cryptocarya,0.5525,species,a,family
6427,Cryptocarya sppNosymang2,Lauraceae,Cryptocarya,,Cryptocarya,0.5525,species,a,family
6428,Cryptocarya sppPacific1,Lauraceae,Cryptocarya,,Cryptocarya,0.5525,species,a,family
6429,Cryptocarya sppPacific2,Lauraceae,Cryptocarya,,Cryptocarya,0.5525,species,a,family
6430,Cryptocarya sppPacific3,Lauraceae,Cryptocarya,,Cryptocarya,0.5525,species,a,family
6431,Cryptocarya sppPacific4,Lauraceae,Cryptocarya,,Cryptocarya,0.5525,species,a,family
6432,Cryptocarya sppPacific5,Lauraceae,Cryptocarya,,Cryptocarya,0.5525,species,a,family
6433,Cryptocarya sppPerinet1,Lauraceae,Cryptocarya,,Cryptocarya,0.5525,species,a,family
6434,Cryptocarya sppRAINFOR1,Lauraceae,Cryptocarya,,Cryptocarya,0.5525,species,a,family
6435,Cryptocarya sppSCA1,Lauraceae,Cryptocarya,,Cryptocarya,0.5525,species,a,family
6436,Cryptocarya sppTEAM1,Lauraceae,Cryptocarya,,Cryptocarya,0.5525,species,a,family
6437,Cryptocarya sppTEAM2,Lauraceae,Cryptocarya,,Cryptocarya,0.5525,species,a,family
6438,Cryptocarya sppTEAM3,Lauraceae,Cryptocarya,,Cryptocarya,0.5525,species,a,family
6439,Cryptocarya sppTEAM4,Lauraceae,Cryptocarya,,Cryptocarya,0.5525,species,a,family
6440,Cryptocarya sppVarirata1,Lauraceae,Cryptocarya,,Cryptocarya,0.5525,species,a,family
6441,Cryptocarya sppVarirata2,Lauraceae,Cryptocarya,,Cryptocarya,0.5525,species,a,family
6442,Cryptocarya sppVarirata3,Lauraceae,Cryptocarya,,Cryptocarya,0.5525,species,a,family
6443,Cryptocarya sppVarirata4,Lauraceae,Cryptocarya,,Cryptocarya,0.5525,species,a,family
6444,Cryptocarya sppVarirata5,Lauraceae,Cryptocarya,,Cryptocarya,0.5525,species,a,family
6445,Cryptocarya sppVarirata6,Lauraceae,Cryptocarya,,Cryptocarya,0.5525,species,a,family
6446,Cryptocarya sppVarirata7,Lauraceae,Cryptocarya,,Cryptocarya,0.5525,species,a,family
6447,Cryptocarya sppVarirata8,Lauraceae,Cryptocarya,,Cryptocarya,0.5525,species,a,family
6448,Cryptocarya thouvenotii,Lauraceae,Cryptocarya,thouvenotii,Cryptocarya thouvenotii,0.584606064,species,a,family
6449,Cryptocarya transversa,Lauraceae,Cryptocarya,transversa,Cryptocarya transversa,0.582393995,genus,a,family
6450,Cryptocarya turbinata,Lauraceae,Cryptocarya,turbinata,Cryptocarya turbinata,0.582393995,genus,a,family
6451,Cryptocarya velutinosa,Lauraceae,Cryptocarya,velutinosa,Cryptocarya velutinosa,0.582393995,genus,a,family
6452,Cryptocarya vidalii,Lauraceae,Cryptocarya,vidalii,Cryptocarya vidalii,0.582393995,genus,a,family
6453,Cryptomeria japonica,Cupressaceae,Cryptomeria,japonica,Cryptomeria japonica,0.324608885,species,g,species
6454,Cryptomeria sppUS1,Cupressaceae,Cryptomeria,,Cryptomeria,0.324189939,genus,g,genus
6455,Cryptosepalum congolanum,Fabaceae,Cryptosepalum,congolanum,Cryptosepalum congolanum,0.752991133,genus,a,family
6456,Cryptosepalum sppGA1,Fabaceae,Cryptosepalum,,Cryptosepalum,0.752991133,genus,a,family
6457,Cryptosepalum sppSL1,Fabaceae,Cryptosepalum,,Cryptosepalum,0.752991133,genus,a,family
6458,Cryptosepalum tetraphyllum,Fabaceae,Cryptosepalum,tetraphyllum,Cryptosepalum tetraphyllum,0.752991133,genus,a,family
6459,Crysophila sppOsasiren1,Arecaceae,Cryosophila,,Cryosophila,0.4,genus,NA,dataset
6460,Ctenolophon englerianus,Ctenolophonaceae,Ctenolophon,englerianus,Ctenolophon englerianus,0.792261544,species,NA,dataset
6461,Ctenolophon parvifolius,Ctenolophonaceae,Ctenolophon,parvifolius,Ctenolophon parvifolius,0.7425,species,NA,dataset
6462,Ctenolophon sppBanyong1,Ctenolophonaceae,Ctenolophon,,Ctenolophon,0.785840699,genus,NA,dataset
6463,Cudrania cochinchinensis,Moraceae,Cudrania,cochinchinensis,Cudrania cochinchinensis,0.99,genus,a,genus
6464,Cudrania tricuspidata,Moraceae,Cudrania,tricuspidata,Cudrania tricuspidata,0.99,species,a,species
6465,Cuervea kappleriana,Celastraceae,Cuervea,kappleriana,Cuervea kappleriana,0.585594451,dataset,a,family
6466,Cunninghamia lanceolata,Cupressaceae,Cunninghamia,lanceolata,Cunninghamia lanceolata,0.321521927,species,g,family
6467,Cunonia aoupiniensis,Cunoniaceae,Cunonia,aoupiniensis,Cunonia aoupiniensis,0.685,genus,NA,dataset
6468,Cunonia austrocaledonica,Cunoniaceae,Cunonia,austrocaledonica,Cunonia austrocaledonica,0.795,species,NA,dataset
6469,Cunonia balansae,Cunoniaceae,Cunonia,balansae,Cunonia balansae,0.685,genus,NA,dataset
6470,Cunonia linearisepala,Cunoniaceae,Cunonia,linearisepala,Cunonia linearisepala,0.72,species,NA,dataset
6471,Cunonia pulchella,Cunoniaceae,Cunonia,pulchella,Cunonia pulchella,0.685,genus,NA,dataset
6472,Cunonia sppNewcaldo1,Cunoniaceae,Cunonia,,Cunonia,0.685,genus,NA,dataset
6473,Cupania americana,Sapindaceae,Cupania,americana,Cupania americana,0.541428571,species,a,family
6474,Cupania cinerea,Sapindaceae,Cupania,cinerea,Cupania cinerea,0.540017299,species,a,family
6475,Cupania costaricensis,Sapindaceae,Cupania,costaricensis,Cupania costaricensis,0.606005311,genus,a,family
6476,Cupania dentata,Sapindaceae,Cupania,dentata,Cupania dentata,0.66,species,a,family
6477,Cupania diphylla,Sapindaceae,Cupania,diphylla,Cupania diphylla,0.606005311,genus,a,family
6478,Cupania emarginata,Sapindaceae,Cupania,emarginata,Cupania emarginata,0.606005311,genus,a,family
6479,Cupania frutescens,Sapindaceae,Cupania,frutescens,Cupania frutescens,0.606005311,genus,a,family
