"","RawName","Family","Genus","Species","Binomial","WoodDensity","WD_Level"
"17143","Neocouma ternstroemiacea","Apocynaceae","Neocouma","ternstroemiacea","Neocouma ternstroemiacea",0.585594450962204,"dataset"
"17144","Neoguillauminia cleopatra","Euphorbiaceae","Neoguillauminia","cleopatra","Neoguillauminia cleopatra",0.65,"species"
"17145","Neohouzeaua mekongensis","Poaceae","Neohouzeaua","mekongensis","Neohouzeaua mekongensis",0.585594450962204,"dataset"
"17146","Neolamarckia cadamba","Rubiaceae","Neolamarckia","cadamba","Neolamarckia cadamba",0.585594450962204,"dataset"
"17147","Neolaugeria resinosa","Rubiaceae","Neolaugeria","resinosa","Neolaugeria resinosa",0.8,"species"
"17148","Neolemonniera clitandrifolia","Sapotaceae","Neolemonniera","clitandrifolia","Neolemonniera clitandrifolia",0.79,"species"
"17149","Neolitsea aciculata","Lauraceae","Neolitsea","aciculata","Neolitsea aciculata",0.540054647058824,"genus"
"17150","Neolitsea aurata","Lauraceae","Neolitsea","aurata","Neolitsea aurata",0.540054647058824,"genus"
"17151","Neolitsea australiensis","Lauraceae","Neolitsea","australiensis","Neolitsea australiensis",0.581116666666667,"species"
"17152","Neolitsea buisanensis","Lauraceae","Neolitsea","buisanensis","Neolitsea buisanensis",0.540054647058824,"genus"
"17153","Neolitsea chui","Lauraceae","Neolitsea","chui","Neolitsea chui",0.540054647058824,"genus"
"17154","Neolitsea cinnamomea","Lauraceae","Neolitsea","cinnamomea","Neolitsea cinnamomea",0.540054647058824,"genus"
"17155","Neolitsea daibuensis","Lauraceae","Neolitsea","daibuensis","Neolitsea daibuensis",0.540054647058824,"genus"
"17156","Neolitsea dealbata","Lauraceae","Neolitsea","dealbata","Neolitsea dealbata",0.4982,"species"
"17157","Neolitsea hainanensis","Lauraceae","Neolitsea","hainanensis","Neolitsea hainanensis",0.540054647058824,"genus"
"17158","Neolitsea levinei","Lauraceae","Neolitsea","levinei","Neolitsea levinei",0.540054647058824,"genus"
"17159","Neolitsea phanerophlebia","Lauraceae","Neolitsea","phanerophlebia","Neolitsea phanerophlebia",0.59,"species"
"17160","Neolitsea sericea","Lauraceae","Neolitsea","sericea","Neolitsea sericea",0.540054647058824,"genus"
"17161","Neolitsea sppNadugani1","Lauraceae","Neolitsea","","Neolitsea",0.540054647058824,"genus"
"17162","Neolitsea sppNadugani2","Lauraceae","Neolitsea","","Neolitsea",0.540054647058824,"genus"
"17163","Neolitsea vidalii","Lauraceae","Neolitsea","vidalii","Neolitsea vidalii",0.540054647058824,"genus"
"17164","Neolitsea zeylanica","Lauraceae","Neolitsea","zeylanica","Neolitsea zeylanica",0.540054647058824,"genus"
"17165","Neomirandea sppCuevas1","Asteraceae","Neomirandea","","Neomirandea",0.585594450962204,"dataset"
"17166","Neomitranthes gemballae","Myrtaceae","Neomitranthes","gemballae","Neomitranthes gemballae",0.585594450962204,"dataset"
"17167","Neomitranthes glomerata","Myrtaceae","Neomitranthes","glomerata","Neomitranthes glomerata",0.585594450962204,"dataset"
"17168","Neomitranthes langsdorffii","Myrtaceae","Neomitranthes","langsdorffii","Neomitranthes langsdorffii",0.585594450962204,"dataset"
"17169","Neomitranthes obtusa","Myrtaceae","Neomitranthes","obtusa","Neomitranthes obtusa",0.585594450962204,"dataset"
"17170","Neomitranthes sctictophylla","Myrtaceae","Neomitranthes","stictophylla","Neomitranthes stictophylla",0.585594450962204,"dataset"
"17171","Neomitranthes sppLinhares1","Myrtaceae","Neomitranthes","","Neomitranthes",0.585594450962204,"dataset"
"17172","Neomitranthes sppSCA1","Myrtaceae","Neomitranthes","","Neomitranthes",0.585594450962204,"dataset"
"17173","Neomyrtus pedunculata","Myrtaceae","Neomyrtus","pedunculata","Neomyrtus pedunculata",0.7495,"species"
"17174","Neonauclea bartlingii","Rubiaceae","Neonauclea","bartlingii","Neonauclea bartlingii",0.655961714285714,"genus"
"17175","Neonauclea formicaria","Rubiaceae","Neonauclea","formicaria","Neonauclea formicaria",0.655961714285714,"genus"
"17176","Neonauclea forsteri","Rubiaceae","Neonauclea","forsteri","Neonauclea forsteri",0.62,"species"
"17177","Neonauclea maingayi","Rubiaceae","Neonauclea","","Neonauclea",0.732,"species"
"17178","Neonauclea purpurea","Rubiaceae","Neonauclea","purpurea","Neonauclea purpurea",0.655961714285714,"genus"
"17179","Neonauclea sppPacific1","Rubiaceae","Neonauclea","","Neonauclea",0.732,"species"
"17180","Neonauclea sppTEAM1","Rubiaceae","Neonauclea","","Neonauclea",0.732,"species"
"17181","Neoptychocarpus apodanthus","Salicaceae","Neoptychocarpus","apodanthus","Neoptychocarpus apodanthus",0.585594450962204,"dataset"
"17182","Neoptychocarpus chocoensis","Salicaceae","Neoptychocarpus","chocoensis","Neoptychocarpus chocoensis",0.585594450962204,"dataset"
"17183","Neoptychocarpus killipii","Salicaceae","Neoptychocarpus","killipii","Neoptychocarpus killipii",0.585594450962204,"dataset"
"17184","Neoptychocarpus sppCandamo1","Salicaceae","Neoptychocarpus","","Neoptychocarpus",0.585594450962204,"dataset"
"17185","Neoraputia alba","Rutaceae","Neoraputia","alba","Neoraputia alba",0.585594450962204,"dataset"
"17186","Neoraputia magnifica","Rutaceae","Neoraputia","magnifica","Neoraputia magnifica",0.585594450962204,"dataset"
"17187","Neoraputia paraensis","Rutaceae","Neoraputia","paraensis","Neoraputia paraensis",0.585594450962204,"dataset"
"17188","Neoraputia trifoliata","Rutaceae","Neoraputia","trifoliata","Neoraputia trifoliata",0.585594450962204,"dataset"
"17189","Neoscortechinia forbesii","Euphorbiaceae","Neoscortechinia","forbesii","Neoscortechinia forbesii",0.62712,"species"
"17190","Neoscortechinia kingii","Euphorbiaceae","Neoscortechinia","kingii","Neoscortechinia kingii",0.585714285714286,"species"
"17191","Neoscortechinia nicobarica","Euphorbiaceae","Neoscortechinia","nicobarica","Neoscortechinia nicobarica",0.65,"species"
"17192","Neosloetiopsis kamerunensis","Moraceae","Neosloetiopsis","kamerunensis","Neosloetiopsis kamerunensis",0.585594450962204,"dataset"
"17193","Neosprucea grandiflora","Salicaceae","Neosprucea","grandiflora","Neosprucea grandiflora",0.585594450962204,"dataset"
"17194","Neosprucea pedicellata","Salicaceae","Neosprucea","pedicellata","Neosprucea pedicellata",0.585594450962204,"dataset"
"17195","Neosprucea sppVencer1","Salicaceae","Neosprucea","","Neosprucea",0.585594450962204,"dataset"
"17196","Neostenanthera gabonensis","Annonaceae","Neostenanthera","gabonensis","Neostenanthera gabonensis",0.585594450962204,"dataset"
"17197","Neotina coursii","Sapindaceae","Neotina","coursii","Neotina coursii",0.585594450962204,"dataset"
"17198","Neotina sppPerinet1","Sapindaceae","Neotina","","Neotina",0.585594450962204,"dataset"
"17199","Neotrewia cumingii","Euphorbiaceae","Neotrewia","cumingii","Neotrewia cumingii",0.52,"species"
"17200","Neouvaria acuminatissima","Annonaceae","Neo-uvaria","acuminatissima","Neo-uvaria acuminatissima",0.585594450962204,"dataset"
"17201","Nepenthes mirabilis","Nepenthaceae","Nepenthes","mirabilis","Nepenthes mirabilis",0.585594450962204,"dataset"
"17202","Nephelea cuspidata","Cyatheaceae","Nephelea","cuspidata","Nephelea cuspidata",0.585594450962204,"dataset"
"17203","Nephelium costatum","Sapindaceae","Nephelium","costatum","Nephelium costatum",0.722800234287879,"genus"
"17204","Nephelium cuspidatum","Sapindaceae","Nephelium","cuspidatum","Nephelium cuspidatum",0.755,"species"
"17205","Nephelium eriopetalum","Sapindaceae","Nephelium","eriopetalum","Nephelium eriopetalum",0.85,"species"
"17206","Nephelium lappaceum","Sapindaceae","Nephelium","lappaceum","Nephelium lappaceum",0.7354357,"species"
"17207","Nephelium maingayi","Sapindaceae","Nephelium","mangayi","Nephelium mangayi",0.722800234287879,"genus"
"17208","Nephelium malaccensis","Sapindaceae","Nephelium","","Nephelium",0.722800234287879,"genus"
"17209","Nephelium melliferum","Sapindaceae","Nephelium","melliferum","Nephelium melliferum",0.722800234287879,"genus"
"17210","Nephelium mutabile","Sapindaceae","Nephelium","mutabile","Nephelium mutabile",0.88,"species"
"17211","Nephelium ophiodes","Sapindaceae","Nephelium","ophiodes","Nephelium ophiodes",0.8,"species"
"17212","Nephelium sppBakosar1","Sapindaceae","Nephelium","","Nephelium",0.722800234287879,"genus"
"17213","Nephelium sppGenting1","Sapindaceae","Nephelium","","Nephelium",0.722800234287879,"genus"
"17214","Nephelium sppSemengoh1","Sapindaceae","Nephelium","","Nephelium",0.722800234287879,"genus"
"17215","Nephelium sppTEAM1","Sapindaceae","Nephelium","","Nephelium",0.722800234287879,"genus"
"17216","Nephelium sppVN1","Sapindaceae","Nephelium","","Nephelium",0.722800234287879,"genus"
"17217","Nerium oleander","Apocynaceae","Nerium","oleander","Nerium oleander",0.6,"species"
"17218","Nesogordenia papaverifera","Malvaceae","Nesogordonia","papaverifera","Nesogordonia papaverifera",0.637531473,"species"
